"","Metadata_Slide","Metadata_Stiffness","Metadata_Experiment","Metadata_Row","Metadata_Treatment","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Mean_Nuclei","SD_Nuclei","Mean_logNuclei","SD_logNuclei","Mean_Green","SD_Green","Mean_Green_Norm","SD_Green_Norm","Mean_Red","SD_Red","Mean_Red_Norm","SD_Red_Norm","Mean_Orange","SD_Orange","Mean_Orange_Norm","SD_Orange_Norm"
"1480","13","25kPa","E2","08","DMSO","11","25/75","Collagen IHyaluronic Acid","C1HA",446,294.307662149663,5.89100029349278,0.866005921918343,0.0708436586992676,0.0146721908838467,0.0859058375536833,0.0178790620007403,0.0716386211214316,0.0369011041463108,0.0787911463868602,0.0422356348879125,0.0330339229899868,0.00679496482988267,0.0434012651465096,0.00778877253603048
"1481","13","25kPa","E2","08","DMSO","12","50/50","OsteopontinFibronectin","OPNFN",313.666666666667,72.1410655128778,5.72901448926735,0.246054742960894,0.0743840757226241,0.0168843828479025,0.0906702711563324,0.0199949671609238,0.0814247868680308,0.0409900214539768,0.0900553361307515,0.0468165940363508,0.035846118082484,0.00790972901812704,0.0454210174783191,0.00834353189845913
"1482","13","25kPa","E2","09","DMSO","02","50/50","Collagen IVLaminin","C4LN",101.333333333333,77.0865314651874,4.17367645337228,1.39473200478765,0.0896468231157127,0.0246969131696921,0.108170520764627,0.0277133468809318,0.0894285988914346,0.0407253323552668,0.0993043022588246,0.0466270447505263,0.0778611391968275,0.0422113969536159,0.0752443579488174,0.0161830325734648
"1483","13","25kPa","E2","09","DMSO","03","75/25","Collagen IOsteopontin","C1OPN",17.3333333333333,24.0069434400411,2.03641586092145,1.60007094265932,0.0709714642436973,0.0105843022644363,0.0848800579065909,0.0122047792022738,0.0742233466247572,0.0288824520473881,0.0817687637818444,0.032730968732826,0.040781424125977,0.00763281109692946,0.0516737907219614,0.00745566058674848
"1484","13","25kPa","E2","09","DMSO","04","25/75","Hyaluronic AcidGalectin 3","HAG3",101.333333333333,78.0534005238294,4.17129605763386,1.39524097415143,0.0843197565553382,0.0158482936622299,0.103085461826428,0.0179872202224541,0.103944252492332,0.0528351734491728,0.115841681198273,0.0595312607084943,0.0392904255051977,0.00814141268288649,0.0504035506397837,0.00806271665431661
"1485","13","25kPa","E2","09","DMSO","05","50/50","LamininDecorin","LNDN",34.3333333333333,15.8850034099251,3.43932615728387,0.57752596041557,0.0792959909261509,0.0136486276271101,0.0974238740110902,0.0154904180634777,0.0852421834136911,0.0281432415154339,0.0945655424783496,0.0324315379695762,0.0397689713232516,0.00728445270342324,0.0505782184533659,0.00665345281189536
"1486","13","25kPa","E2","09","DMSO","06","75/25","Collagen IVDecorin","C4DN",43,28.8270706107991,3.59162153232892,0.736502394579773,0.0899962181888827,0.0491639261685796,0.108016169912111,0.0500527949514653,0.0796925283635245,0.0312200221151822,0.0882023680347998,0.0357749312114329,0.0435957729863096,0.0269555357248534,0.0517703701154545,0.0138945379380194
"1487","13","25kPa","E2","09","DMSO","07","100","Fibronectin","FN",26.3333333333333,29.5014123955673,2.78094660142382,1.24851499335448,0.0985785471985228,0.0208911618493571,0.11693814971479,0.0244065425309144,0.112133534480968,0.0593861455529205,0.124682994576342,0.0663789101060383,0.0462150655286871,0.0102179751574678,0.0545805038053941,0.0108091430428704
"1488","13","25kPa","E2","09","DMSO","08","50/50","Hyaluronic AcidOsteopontin","HAOPN",22,26.4575131106459,2.37643251630979,1.63175465097921,0.0982443266205241,0.0200480578427516,0.118053375950866,0.0212521272783575,0.102294079063402,0.0591551924416408,0.113403240070616,0.0662339246208618,0.055523570489893,0.00978632337487494,0.0637721599274395,0.00798623227177831
"1489","13","25kPa","E2","09","DMSO","09","100","Collagen I","C1",458.666666666667,150.267539187056,6.09519013038011,0.308544125644134,0.0670795048791211,0.0161441422209202,0.0812799788459327,0.019560198603241,0.0724235213062344,0.0448914360274047,0.0795975947952401,0.0502806158777005,0.0295858149089353,0.0149917294117061,0.0381986176833531,0.00939258426466242
