"","Metadata_Slide","Metadata_Stiffness","Metadata_Scene","Metadata_Experiment","Metadata_Row","Metadata_Treatment","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Nuclei","logNuclei","Mean_Green","SD_Green","Mean_Green_Norm","SD_Green_Norm","Mean_Red","SD_Red","Mean_Red_Norm","SD_Red_Norm","Mean_Orange","SD_Orange","Mean_Orange_Norm","SD_Orange_Norm"
"5351","17","25kPa",1,"E2","08","10 uM","02","75/25","Galectin 3Fibronectin","G3FN",122,4.804021,0.1635855,0.05605448,0.1876578,0.05655517,0.05766523,0.03500875,0.06253267,0.04056134,0.1679454,0.06319841,0.1117086,0.01063271
"5352","17","25kPa",1,"E2","08","10 uM","03","75/25","OsteopontinDecorin","OPNDN",222,5.402677,0.1372904,0.0339263,0.1610836,0.03549348,0.0433669,0.02414317,0.04596834,0.02804168,0.1199892,0.03325026,0.1023825,0.01222146
"5353","17","25kPa",1,"E2","08","10 uM","04","25/75","Collagen IDecorin","C1DN",124,4.820282,0.167491,0.04936035,0.1919713,0.05014385,0.0586928,0.04306669,0.06374606,0.04950976,0.1398738,0.03552711,0.1088163,0.01207457
"5354","17","25kPa",1,"E2","08","10 uM","05","75/25","Collagen IVOsteopontin","C4OPN",17,2.833213,0.1191769,0.04074541,0.1413542,0.04362582,0.05004482,0.06133765,0.05315116,0.06983381,0.1735966,0.0361822,0.116343,0.00524258
"5355","17","25kPa",1,"E2","08","10 uM","06","25/75","Collagen IVGalectin 3","C4G3",250,5.521461,0.1447563,0.03989414,0.1687545,0.04150734,0.04587812,0.02691704,0.04884988,0.03130843,0.1216174,0.03481976,0.1027144,0.01261842
"5356","17","25kPa",1,"E2","08","10 uM","07","75/25","Collagen ICollagen IV","C1C4",21,3.044522,0.1545983,0.05411965,0.1780651,0.05625694,0.05122085,0.02426401,0.05534595,0.02798702,0.1608232,0.0381246,0.1128156,0.01815268
"5357","17","25kPa",1,"E2","08","10 uM","08","75/25","Hyaluronic AcidFibronectin","HAFN",25,3.218876,0.1810101,0.05702414,0.2055406,0.05654275,0.06491303,0.02246081,0.07112141,0.02589115,0.1671339,0.02834142,0.1162229,0.004057293
"5358","17","25kPa",1,"E2","08","10 uM","09","50/50","LamininFibronectin","LNFN",227,5.42495,0.1447754,0.04472451,0.1685924,0.04579472,0.04096991,0.0255168,0.04306896,0.02976766,0.1149265,0.03510733,0.09978302,0.01315855
"5359","17","25kPa",1,"E2","08","10 uM","10","75/25","Collagen IVLaminin","C4LN",290,5.669881,0.1500237,0.04301184,0.1741567,0.044461,0.03988232,0.02201141,0.04178081,0.02563927,0.1124781,0.0304015,0.09948714,0.01292265
"5360","17","25kPa",1,"E2","08","10 uM","11","25/75","Collagen IHyaluronic Acid","C1HA",435,6.075346,0.1591935,0.06099194,0.1828272,0.06161753,0.0457157,0.03046676,0.04852958,0.03540703,0.1180436,0.03907022,0.100404,0.01481852
"5361","17","25kPa",1,"E2","08","10 uM","12","50/50","OsteopontinFibronectin","OPNFN",258,5.55296,0.1665846,0.0529722,0.1908071,0.05425705,0.05017922,0.04157043,0.05368323,0.04689009,0.1291785,0.0396546,0.1046601,0.01369597
"5362","17","25kPa",1,"E2","09","10 uM","02","50/50","Collagen IVLaminin","C4LN",130,4.867534,0.1494432,0.04536308,0.1734393,0.04693011,0.05015276,0.03596706,0.0537292,0.04133179,0.1402388,0.04761229,0.1067445,0.0134072
"5363","17","25kPa",1,"E2","09","10 uM","03","75/25","Collagen IOsteopontin","C1OPN",30,3.401197,0.1793286,0.05137522,0.2040328,0.05149448,0.06050331,0.02153553,0.06597369,0.02492101,0.1872785,0.04328261,0.1175095,0.005696724
"5364","17","25kPa",1,"E2","09","10 uM","04","25/75","Hyaluronic AcidGalectin 3","HAG3",46,3.828641,0.133068,0.03648385,0.1564864,0.03856466,0.05405648,0.04454637,0.05826624,0.05091075,0.1594413,0.04170033,0.1127049,0.009321352
"5365","17","25kPa",1,"E2","09","10 uM","05","50/50","LamininDecorin","LNDN",106,4.663439,0.09978203,0.06661113,0.1175575,0.07030604,0.02489354,0.02611602,0.02424818,0.03033413,0.09175594,0.06824142,0.07788798,0.02819565
"5366","17","25kPa",1,"E2","09","10 uM","06","75/25","Collagen IVDecorin","C4DN",46,3.828641,0.1089932,0.04476764,0.1297908,0.04831883,0.02863421,0.02164979,0.02830948,0.02560882,0.1082965,0.05425614,0.09156721,0.02388228
"5367","17","25kPa",1,"E2","09","10 uM","07","100","Fibronectin","FN",19,2.944439,0.1641609,0.05850465,0.1882091,0.05822722,0.05697338,0.02084425,0.06193728,0.02407595,0.1758107,0.02886947,0.1174344,0.003162806
"5368","17","25kPa",1,"E2","09","10 uM","08","50/50","Hyaluronic AcidOsteopontin","HAOPN",27,3.295837,0.1636897,0.05355798,0.1879463,0.05383911,0.05287117,0.02002499,0.05705218,0.02344639,0.1624696,0.03497044,0.1142145,0.01135613
"5369","17","25kPa",1,"E2","09","10 uM","09","100","Collagen I","C1",247,5.509388,0.1378261,0.04792059,0.161091,0.0495428,0.03806471,0.02629708,0.0395221,0.03065898,0.1100637,0.03607173,0.09732161,0.01510171
