"","Metadata_Slide","Metadata_Stiffness","Metadata_Scene","Metadata_Experiment","Metadata_Row","Metadata_Treatment","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Nuclei","logNuclei","Mean_Green","SD_Green","Mean_Green_Norm","SD_Green_Norm","Mean_Red","SD_Red","Mean_Red_Norm","SD_Red_Norm","Mean_Orange","SD_Orange","Mean_Orange_Norm","SD_Orange_Norm"
"2403","08","25kPa",1,"E1","08","10 uM","12","25/75","Tenascin CFibronectin","TCFN",1,0,0.0748984300204226,NA,0.0633295815900933,NA,0.0126797390636057,NA,0.0162801396138662,NA,0.235010636992842,NA,0.190177931501414,NA
"2404","08","25kPa",1,"E1","09","10 uM","04","50/50","Collagen IDecorin","C1DN",284,5.64897423816121,0.106193136862978,0.0272075644751073,0.0894091245356404,0.0236959742225258,0.0401330891000424,0.0240602652103813,0.0386076581008811,0.0208075441653738,0.0756400757770499,0.0249793716521171,0.0583387696183454,0.0205327385547029
"2405","08","25kPa",1,"E1","09","10 uM","05","25/75","Hyaluronic AcidDecorin","HADN",5,1.6094379124341,0.0841918306427732,0.0312158401047871,0.0718890900820609,0.0259809247696237,0.0120555975918791,0.0255058093604205,0.0110387261222544,0.0237492812759639,0.068842973833583,0.0342870871800838,0.0537000698731729,0.0287468491757315
"2406","08","25kPa",1,"E1","09","10 uM","06","25/75","LamininHyaluronic Acid","LNHA",4,1.38629436111989,0.110980457483147,0.0411257871686407,0.0945468719147256,0.0341974331849851,0.0410158504313997,0.024267853042105,0.039755817077228,0.0197953221631159,0.128052631721359,0.0117267234591257,0.103387841940202,0.0100163893700221
"2407","08","25kPa",1,"E1","09","10 uM","07","50/50","Collagen ITenascin C","C1TC",115,4.74493212836325,0.115877736544035,0.029481294980636,0.097753735683141,0.0261810264066442,0.0438104739853912,0.0311774872177265,0.0417742635112233,0.0271118108062736,0.0776391696993207,0.0175341594708875,0.0599455552527886,0.0145090630275056
"2408","08","25kPa",1,"E1","09","10 uM","08","100","Tenascin C","TC",1,0,0.123495412139879,NA,0.103896651856493,NA,0.0426774860777218,NA,0.0405704027912909,NA,0.108777720411526,NA,0.0867418421355623,NA
"2409","08","25kPa",1,"E1","09","10 uM","09","25/75","Collagen IFibronectin","C1FN",160,5.07517381523383,0.118357261497643,0.0285121786597431,0.0998881063223546,0.0252869244056458,0.0425028854855065,0.0244726069654508,0.0406154826094816,0.0211924523662986,0.0757389095352984,0.0199163376022323,0.0585282277327485,0.0164895264625183
"2410","08","25kPa",1,"E1","09","10 uM","10","75/25","Tenascin CDecorin","TCDN",4,1.38629436111989,0.150048277193735,0.0524871811565514,0.128741777545671,0.0481749201939145,0.0521878926310321,0.018556742633846,0.0489099963553874,0.0161017412953456,0.11985186293441,0.0310849056829045,0.0959461802571585,0.0269582044038141
"2411","08","25kPa",1,"E1","09","10 uM","12","25/75","OsteopontinDecorin","OPNDN",15,2.70805020110221,0.0828678892734755,0.0287042692298602,0.0711998651511491,0.0212756235018602,0.0368906406208423,0.0323453076487048,0.0349412415073048,0.0290159874369227,0.0554513461206907,0.0269020421164111,0.0427661665540124,0.0200638775106987
"2412","08","25kPa",1,"E1","10","10 uM","02","25/75","Collagen IGalectin 3","C1G3",117,4.76217393479776,0.127979929202545,0.0350747370896961,0.108513381564003,0.0317957806944015,0.0438224971632408,0.0221627058942761,0.0417499867988787,0.0191287961171819,0.125263975640514,0.0341684998422098,0.100608806220352,0.0287588957357401
"2413","08","25kPa",1,"E1","10","10 uM","03","50/50","DecorinGalectin 3","DNG3",4,1.38629436111989,0.17891376232982,0.0191881034535185,0.154748662315832,0.0179727876845449,0.0736702772544543,0.0243693617938382,0.0676056832376814,0.0213543519878129,0.184058184188413,0.0327275133628633,0.149787254977772,0.0265967073252031
"2414","08","25kPa",1,"E1","10","10 uM","04","50/50","LamininTenascin C","LNTC",8,2.07944154167984,0.0849121635972368,0.0414753352065349,0.0738802903913936,0.0339721865580496,0.0242805102419473,0.0215451642447085,0.0260125537807779,0.0175305515975114,0.0803777987129433,0.0637561130593919,0.0651524726723106,0.0520507082271361
"2415","08","25kPa",1,"E1","10","10 uM","05","50/50","Collagen IGalectin 3","C1G3",125,4.8283137373023,0.0995739689301848,0.0232766625764661,0.0837942385363316,0.0192959887614196,0.0315266990495589,0.0196532878526344,0.0312667795382695,0.0168679247060978,0.0751563555806964,0.0207127596821892,0.0581051107337456,0.0166117922699334
"2416","08","25kPa",1,"E1","10","10 uM","06","25/75","LamininOsteopontin","LNOPN",3,1.09861228866811,0.196440426425256,0.0640352184628519,0.171802140996569,0.0609462701365521,0.104505372839758,0.0492252679924734,0.0946268140568609,0.0431139682572175,0.147510958589498,0.0182956964005317,0.119875252500223,0.0154180972335269
"2417","08","25kPa",1,"E1","10","10 uM","07","75/25","Collagen ICollagen IV","C1C4",223,5.40717177146012,0.0903145626044442,0.0218915866641593,0.0761148899153261,0.0181982449725492,0.0320209208891685,0.0239089132188108,0.0316737957817412,0.0207253446140076,0.0671203443361596,0.0158534787112263,0.0514328014277862,0.0125851443976702
"2418","08","25kPa",1,"E1","10","10 uM","08","25/75","Collagen IVDecorin","C4DN",126,4.83628190695148,0.105524410910564,0.0230329550069625,0.0886307915156046,0.0199435643044682,0.0379819853516184,0.0230363965177015,0.0366816858453767,0.0199975255378804,0.0765804131984412,0.0213585405843638,0.0591108942055783,0.0177605016795036
"2419","08","25kPa",1,"E1","10","10 uM","09","75/25","DecorinFibronectin","DNFN",1,0,0.132600994982633,NA,0.112034973065026,NA,0.11524915982892,NA,0.104066324747595,NA,0.146213351637809,NA,0.118832166959463,NA
"2420","08","25kPa",1,"E1","10","10 uM","10","75/25","LamininFibronectin","LNFN",8,2.07944154167984,0.11717425832845,0.024745504234087,0.0986454203466445,0.0217769442354971,0.0572302042291953,0.0451766109035523,0.0534444877034589,0.0394259699560406,0.0983025947738796,0.0207785086953753,0.0774697775114724,0.0182352446771552
"2421","08","25kPa",1,"E1","10","10 uM","11","75/25","Collagen IHyaluronic Acid","C1HA",169,5.12989871492307,0.115221774173562,0.0287888479203138,0.0971345143868954,0.0256126478704078,0.052336254883583,0.0394958731025801,0.0491656648315445,0.0344839544381153,0.0727519415704583,0.0192093837559088,0.0560740214668267,0.0158762288096512
"2422","08","25kPa",1,"E1","10","10 uM","12","75/25","Collagen IVGalectin 3","C4G3",177,5.17614973257383,0.096670917996176,0.0202825005740098,0.081138246724499,0.0171532185788311,0.0360158757426359,0.0173973790826262,0.0349490577086477,0.0150499548536136,0.0694098353136914,0.016277299881999,0.0532777182704122,0.0131383972518282
"2423","08","25kPa",1,"E1","11","10 uM","03","50/50","OsteopontinFibronectin","OPNFN",1,0,0.120972950058647,NA,0.101674871188919,NA,0.0238859188869934,NA,0.0245098047920317,NA,0.0817587660117583,NA,0.0628111192599434,NA
"2424","08","25kPa",1,"E1","11","10 uM","04","75/25","Collagen ITenascin C","C1TC",141,4.94875989037817,0.105572621690975,0.0228617184663979,0.0886132438561852,0.020020059617782,0.0313003577945776,0.0137478847737266,0.0309411222524163,0.0117720545941603,0.0828549761815448,0.0194750734082293,0.0642111125161717,0.016578214040023
"2425","08","25kPa",1,"E1","11","10 uM","06","25/75","DecorinGalectin 3","DNG3",4,1.38629436111989,0.0707296112507602,0.0324724263113113,0.0627784475705074,0.0249484570645939,0.0119731757789739,0.0152798569920924,0.0146872268987974,0.013027401097628,0.0597550289578249,0.0408264892941055,0.0476783496836047,0.0330029781099455
"2426","08","25kPa",1,"E1","11","10 uM","08","25/75","DecorinFibronectin","DNFN",1,0,0.16329229709714,NA,0.140032121683779,NA,0.204056027895283,NA,0.181911785387077,NA,0.123127202945164,NA,0.0992418675590315,NA
