"",".y.","group1","group2","p","p.adj","p.format","p.signif","method"
"172","Mean_Orange_Norm","HAG3","TCDN",0.783905785703094,1,"0.78391","ns","Wilcoxon"
"173","Mean_Orange_Norm","HAG3","C4OPN",0.715991275320253,1,"0.71599","ns","Wilcoxon"
"174","Mean_Orange_Norm","HAG3","C1",0.646685024538501,1,"0.64669","ns","Wilcoxon"
"175","Mean_Orange_Norm","HAG3","OPNG3",0.326482179374075,1,"0.32648","ns","Wilcoxon"
"176","Mean_Orange_Norm","HAG3","C4",0.061000739666083,1,"0.06100","ns","Wilcoxon"
"177","Mean_Orange_Norm","HAG3","HAOPN",0.801164600933215,1,"0.80116","ns","Wilcoxon"
"178","Mean_Orange_Norm","HAG3","FN",0.629857967489692,1,"0.62986","ns","Wilcoxon"
"179","Mean_Orange_Norm","HAG3","OPNDN",0.429513014172978,1,"0.42951","ns","Wilcoxon"
"180","Mean_Orange_Norm","HAG3","OPNFN",0.165217416622585,1,"0.16522","ns","Wilcoxon"
"181","Mean_Orange_Norm","HAG3","LNDN",0.0141243758526947,1,"0.01412","*","Wilcoxon"
"182","Mean_Orange_Norm","HAG3","LNFN",0.337705673775654,1,"0.33771","ns","Wilcoxon"
"183","Mean_Orange_Norm","HAG3","C1G3",0.214735872958558,1,"0.21474","ns","Wilcoxon"
"184","Mean_Orange_Norm","HAG3","C4HA",0.315500879008659,1,"0.31550","ns","Wilcoxon"
"185","Mean_Orange_Norm","HAG3","G3FN",0.429513014172978,1,"0.42951","ns","Wilcoxon"
"186","Mean_Orange_Norm","HAG3","C4FN",0.995535294657666,1,"0.99554","ns","Wilcoxon"
"187","Mean_Orange_Norm","HAG3","C1OPN",0.602578795183032,1,"0.60258","ns","Wilcoxon"
"188","Mean_Orange_Norm","HAG3","DNFN",0.626210224856287,1,"0.62621","ns","Wilcoxon"
"189","Mean_Orange_Norm","HAG3","C4G3",0.526835230206375,1,"0.52684","ns","Wilcoxon"
"190","Mean_Orange_Norm","HAG3","LNHA",0.818519785061487,1,"0.81852","ns","Wilcoxon"
