"","Metadata_ECMs","Metadata_Ratio","Metadata_Stiffness","Metadata_Experiment","Metadata_Slide","Metadata_Block","Metadata_Row","Metadata_Column","Metadata_Treatment","Abb_ECMs","Mean_Nuclei","SD_Nuclei","Mean_logNuclei","SD_logNuclei","Mean_Percent_Positive","SD_Percent_Positive","Mean_Blue","SD_Blue","Mean_Green","SD_Green","Mean_Blue_Area","SD_Blue_Area","Mean_Compactness","SD_Compactness","Mean_Eccentricity","SD_Eccentricity","Mean_Form_Factor","SD_Form_Factor","Mean_MeanRadius","SD_MeanRadius","Mean_Solidity","SD_Solidity","Mean_Neighbors","SD_Neightbors","CollagenI","CollagenIV","Laminin","Hyaluronic_Acid","TenascinC","Osteopontin","Galectin3","Fibronectin","Decorin","Replicate","Conditions","ControlMean","FOC","Condition"
"1129","Collagen IVGalectin 3","25/75","1kPa","BAA3DPe2",9,"4",8,3,"10 uM","C4:G3",170,56.471231613982,5.09164872466667,0.379700309158404,2.49869293333333,3.09361874297395,0.169145686333333,0.0401980118150495,0.03466068,0.014109960750503,84.98114478,28.6086381941395,0.997109796,0.103301818965199,0.605389393333333,0.146657142218021,1.01201638933333,0.0891521220943671,2.017552187,0.267074088116944,0.943347060666667,0.0343568855439343,0.815509128333333,0.912874975223296,0,0.25,0,0,0,0,0.75,0,0,3,"C4:G3 25/75",414,0.410628019323671,"Collagen IVGalectin 3 25/75"
"1130","Collagen IVGalectin 3","25/75","1kPa","BAA3DPe2",10,"6",8,3,"20 uM","C4:G3",110.333333333333,54.884727687521,4.58720110833333,0.638462452283949,1.18541033433333,1.08447190105511,0.17644382,0.0560042061013279,0.0327971776666667,0.0129046902473921,65.3713962066667,25.490118546945,0.936736801666667,0.112954688321383,0.484845262333333,0.159799814704912,1.080016216,0.107002751370162,1.855978159,0.269736385747654,0.949112750666667,0.0363405357126444,0.577994483666667,0.768551319797831,0,0.25,0,0,0,0,0.75,0,0,1,"C4:G3 25/75",414,0.266505636070853,"Collagen IVGalectin 3 25/75"
"1131","Collagen IVGalectin 3","25/75","1kPa","BAA3DPe2",17,"3",8,3,"DMSO","C4:G3",653.666666666667,334.087313936542,6.40237162,0.4781460833563,89.8869901933333,6.51870822150605,0.248412827,0.0974458972569002,0.278927682333333,0.136238808754365,100.82363465,43.5933128517374,1.11992346766667,0.156973238220406,0.656051436,0.147540392894485,0.908501284333333,0.113267487158356,2.04681395766667,0.32109235005919,0.913838557666667,0.0473694788706156,4.423016273,2.17401369510523,0,0.25,0,0,0,0,0.75,0,0,3,"C4:G3 25/75",414,1.57890499194847,"Collagen IVGalectin 3 25/75"
"1132","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe1",14,"2",3,3,"10 uM","C4:G3",30.5,9.19238815542512,3.3944858715,0.306081128421397,0,0,0.132799564,0.0270187675709904,0.0172977,0.0067371231469569,68.710585585,39.2508624945404,1.0034088195,0.11802997023465,0.603107943,0.170509219316122,1.009286737,0.108162408411523,1.8218925475,0.330401518303722,0.929681855,0.0387132656963815,0.961711712,1.06056014977171,0,0.25,0,0,0,0,0.75,0,0,3,"C4:G3 25/75",41.1111111111111,0.741891891891892,"Collagen IVGalectin 3 25/75"
"1133","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe1",3,"5",3,3,"20 uM","C4:G3",9.5,4.94974746830583,2.178354413,0.546727812949667,0,0,0.13611913,0.0369574037694639,0.014361112,0.00507298400968207,66.108974355,27.9021182927324,0.9984753385,0.1196954457252,0.571029587,0.124160947852539,1.014522124,0.121231363037221,1.811886447,0.235931678250872,0.9282303155,0.0362555736554907,2.3205128205,1.31607419334816,0,0.25,0,0,0,0,0.75,0,0,2,"C4:G3 25/75",41.1111111111111,0.231081081081081,"Collagen IVGalectin 3 25/75"
"1134","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe1",13,"2",3,3,"10 uM","C4:G3",18.6666666666667,19.6553639837408,2.49925390033333,1.16694496815931,0,0,0.135861234333333,0.0311991103465126,0.0148479616666667,0.00598436438133076,104.64892831,75.3065080591576,1.11915413633333,0.143643023066876,0.693986867333333,0.152009538023156,0.909891652333333,0.114338741471759,2.021090656,0.535927531475797,0.913158789,0.0393764878063029,1.43311160366667,1.08803771349884,0,0.25,0,0,0,0,0.75,0,0,2,"C4:G3 25/75",41.1111111111111,0.454054054054054,"Collagen IVGalectin 3 25/75"
"1135","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe1",7,"5",3,3,"20 uM","C4:G3",11,9.64365076099295,2.141082321,0.868971027616461,0,0,0.121335311,0.0200300182536366,0.010447785,0.00435788669318337,49.12121212,14.8506271107055,0.903817822666667,0.0708578493564242,0.517398072666667,0.176165542374389,1.11300851466667,0.0881934197163469,1.68635896066667,0.165399999037944,0.951894167,0.0289456286104624,0.774891775,0.657951694847164,0,0.25,0,0,0,0,0.75,0,0,3,"C4:G3 25/75",41.1111111111111,0.267567567567568,"Collagen IVGalectin 3 25/75"
"1136","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe1",5,"2",3,3,"10 uM","C4:G3",18.3333333333333,18.5831464863551,2.44237443066667,1.28686042771464,0,0,0.140260232333333,0.0201605485172622,0.0115920473333333,0.00433077024981962,64.99145299,28.0496595500312,0.98732506,0.115963844444745,0.586902360666667,0.146246088199002,1.02432364033333,0.103544288251199,1.80479782366667,0.195970102300095,0.929065765333333,0.0403801763411502,0.735042735,0.722836169324524,0,0.25,0,0,0,0,0.75,0,0,1,"C4:G3 25/75",41.1111111111111,0.445945945945946,"Collagen IVGalectin 3 25/75"
"1137","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe1",11,"1",3,3,"DMSO","C4:G3",43,35.9304884464434,2.995898899,1.99613097224381,72.18057638,19.3386886838756,0.314205547666667,0.110646637739845,0.229929967333333,0.147243112756936,92.0852074033333,38.0041050758924,1.10589820766667,0.188990068052182,0.569326412666667,0.119023600235054,0.921956459666667,0.153669258054618,1.98557733966667,0.332452524430086,0.909146000666667,0.0740045062120415,1.77494586066667,1.5448882565561,0,0.25,0,0,0,0,0.75,0,0,2,"C4:G3 25/75",41.1111111111111,1.04594594594595,"Collagen IVGalectin 3 25/75"
"1138","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe1",2,"5",3,3,"20 uM","C4:G3",3.5,2.12132034355964,1.1512925465,0.647915389428479,0,0,0.1308807495,0.025178006445299,0.0094293605,0.000974147632434889,63.85,21.9453867612369,0.933045927,0.0190045824561063,0.5730257825,0.137352312039266,1.0727838235,0.0233107352533071,1.853748709,0.262582138241881,0.957159477,0.0266523477576188,0,0,0,0.25,0,0,0,0,0.75,0,0,1,"C4:G3 25/75",41.1111111111111,0.0851351351351351,"Collagen IVGalectin 3 25/75"
"1139","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe1",17,"1",3,3,"DMSO","C4:G3",28.6666666666667,8.7368949480541,3.32064837366667,0.334275434851047,85.2606426466667,6.79704658228911,0.369918749,0.112026195462762,0.272453905333333,0.144085664326021,101.246903083333,51.2756532675431,1.10823528866667,0.149353780658879,0.673174188333333,0.146024996140022,0.916600611,0.111099693719409,2.05001252633333,0.351879377722558,0.926481695333333,0.047768510596478,2.136200717,1.34413189867494,0,0.25,0,0,0,0,0.75,0,0,3,"C4:G3 25/75",41.1111111111111,0.697297297297297,"Collagen IVGalectin 3 25/75"
"1140","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe1",10,"1",3,3,"DMSO","C4:G3",51.6666666666667,49.5008417436849,3.08650380566667,2.09911887475616,55.9279004833333,48.4403864626661,0.376447235,0.116636827173301,0.173381895666667,0.109736256995762,132.3924854,71.2858703674476,1.11980868766667,0.163391031823828,0.660959585666667,0.141423334260254,0.907509558333333,0.100719967838105,2.29231430466667,0.533745149007376,0.927978179333333,0.0428653541189484,1.973343488,1.21815175280578,0,0.25,0,0,0,0,0.75,0,0,1,"C4:G3 25/75",41.1111111111111,1.25675675675676,"Collagen IVGalectin 3 25/75"
"1141","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe2",7,"2",8,3,"10 uM","C4:G3",156.666666666667,48.2631674606354,5.023503674,0.300379260960812,35.3571428573333,55.993779011275,0.147553221,0.0388545682913956,0.077302521,0.0316308475518378,83.16091726,29.7922887995448,0.993011145,0.102061536993939,0.580679546333333,0.156525131854617,1.01661147333333,0.0951234574780536,2.00152888433333,0.268610943461646,0.943070282333333,0.0335147770304476,0.687570698666667,0.898580903724619,0,0.25,0,0,0,0,0.75,0,0,3,"C4:G3 25/75",733.333333333333,0.213636363636364,"Collagen IVGalectin 3 25/75"
"1142","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe2",6,"2",8,3,"10 uM","C4:G3",320,70.7389567353096,5.75252021766667,0.215983751705535,1.96450071733333,0.554739055877295,0.181789146,0.0458737109219449,0.0288919766666667,0.0163015318612848,93.57998311,31.7137218304527,1.00635326466667,0.10241510383354,0.585543676666667,0.151538782033375,1.00267564466667,0.0895432675168153,2.0934338,0.278608871294199,0.943134014333333,0.033559776433346,1.00248568333333,1.03778336787356,0,0.25,0,0,0,0,0.75,0,0,2,"C4:G3 25/75",733.333333333333,0.436363636363636,"Collagen IVGalectin 3 25/75"
"1143","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe2",18,"1",8,3,"DMSO","C4:G3",1045.33333333333,291.345728187892,6.92211829533333,0.310310892538531,87.9060336033333,3.67018715210659,0.185960236,0.0522271377597889,0.194041942333333,0.0819595733600136,90.67729116,42.1448407491455,1.08496440066667,0.152801567579866,0.657633613666667,0.14318451479569,0.937697356666667,0.115660397112535,1.976784692,0.313126858941316,0.9197765,0.04375654466251,3.66413686133333,1.81947123765429,0,0.25,0,0,0,0,0.75,0,0,3,"C4:G3 25/75",733.333333333333,1.42545454545455,"Collagen IVGalectin 3 25/75"
"1144","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe2",11,"5",8,3,"20 uM","C4:G3",83,57.5847201955519,4.26939923,0.651559339673712,1.25593626133333,1.09535699309929,0.164414632666667,0.0497466264595538,0.031026405,0.0101788539066136,64.16918447,22.5745686087737,0.928140942666667,0.0753494455162866,0.499759924333333,0.154372943788016,1.08457178666667,0.0901238348083993,1.851692934,0.239661325059887,0.951109092333333,0.0298943023835173,0.370347856,0.578899121837441,0,0.25,0,0,0,0,0.75,0,0,1,"C4:G3 25/75",733.333333333333,0.113181818181818,"Collagen IVGalectin 3 25/75"
"1145","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe2",13,"5",8,3,"20 uM","C4:G3",121.666666666667,84.2159921471767,4.65142690133333,0.654163145712457,2.303442833,3.59973487867319,0.171230115666667,0.0566419133177365,0.0267333153333333,0.0180409775575489,62.0778696566667,25.0842759830753,0.930679127,0.115334122756772,0.494414827333333,0.158885541042382,1.08724806933333,0.108149046833097,1.821816177,0.273848655907158,0.948755595666667,0.0389397585611983,0.373145553,0.63952356184024,0,0.25,0,0,0,0,0.75,0,0,3,"C4:G3 25/75",733.333333333333,0.165909090909091,"Collagen IVGalectin 3 25/75"
"1146","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe2",3,"1",8,3,"DMSO","C4:G3",752.666666666667,133.661263398688,6.61272287,0.182451767471973,95.5333135,1.10204806316199,0.237182341,0.0958217183748834,0.520229983333333,0.1870860492759,99.5256466866667,51.8505758594754,1.13016820166667,0.174438211907612,0.663243344,0.144472447967136,0.903435786666667,0.122110465311923,2.010364561,0.338070335787269,0.911220043666667,0.046874883830592,4.590912235,2.21955271515859,0,0.25,0,0,0,0,0.75,0,0,1,"C4:G3 25/75",733.333333333333,1.02636363636364,"Collagen IVGalectin 3 25/75"
"1147","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe2",12,"5",8,3,"20 uM","C4:G3",113,63.2376470150495,4.63331453833333,0.513435918698705,0.606561897,0.643798975900827,0.173227073666667,0.0513664660700839,0.029655037,0.0115471134209924,64.94444996,22.2507750153352,0.932554396666667,0.0878634847622055,0.480938039,0.1774231076881,1.08084630166667,0.0926563270491838,1.85849732166667,0.24414855432954,0.950003227666667,0.0298709931713836,0.360937414,0.603343863179576,0,0.25,0,0,0,0,0.75,0,0,2,"C4:G3 25/75",733.333333333333,0.154090909090909,"Collagen IVGalectin 3 25/75"
"1148","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe2",4,"2",8,3,"10 uM","C4:G3",200.333333333333,87.4890469335067,5.22529881033333,0.492245227805067,2.16780761833333,2.97190850649914,0.158933546333333,0.0379481004412159,0.0352473183333333,0.0139035277140547,88.4284885566667,30.2048516498354,0.988367817333333,0.0872485864933018,0.563569688666667,0.148797507487331,1.01897979433333,0.083227206065439,2.060923804,0.27248853012815,0.945382020333333,0.0301200550198929,0.82213732,0.869464616291804,0,0.25,0,0,0,0,0.75,0,0,1,"C4:G3 25/75",733.333333333333,0.273181818181818,"Collagen IVGalectin 3 25/75"
"1149","Collagen IVGalectin 3","25/75","25kPa","BAA3DPe2",16,"1",8,3,"DMSO","C4:G3",402,76.7267880208731,5.983302406,0.202453131630475,85.7840087066667,2.37793641122108,0.143932026666667,0.0496248550242029,0.198060009,0.0937072154619354,128.354014866667,64.6495460802339,1.13938704566667,0.19166892440063,0.656312368333333,0.146601507265752,0.899882391333333,0.123266431168459,2.23760151166667,0.409418000899448,0.918773205666667,0.0503079012145694,3.54818505666667,2.0544102094097,0,0.25,0,0,0,0,0.75,0,0,2,"C4:G3 25/75",733.333333333333,0.548181818181818,"Collagen IVGalectin 3 25/75"
"1150","Collagen IVGalectin 3","50/50","1kPa","BAA3DPe1",6,"4",8,5,"10 uM","C4:G3",127,68.7895340876794,4.75187287,0.516521499829917,0,0,0.113243174333333,0.030254185150909,0.00855182666666667,0.00316437702320704,74.11399823,36.930494747792,1.00335809566667,0.127184262964826,0.612406956333333,0.169754890510438,1.01159971966667,0.116582347059305,1.87362159166667,0.312560495469964,0.937246107,0.0373517649062672,1.268354933,1.14764491874555,0,0.5,0,0,0,0,0.5,0,0,2,"C4:G3 50/50",280,0.453571428571429,"Collagen IVGalectin 3 50/50"
"1151","Collagen IVGalectin 3","50/50","1kPa","BAA3DPe1",18,"3",8,5,"DMSO","C4:G3",111,145.506013621431,4.07246114566667,1.35195591058778,47.5125448033333,46.0745415098867,0.178050365333333,0.113824539674873,0.0859111643333333,0.0427761815376072,95.8917612166667,65.2324872637252,1.271851608,0.396790842549964,0.741129626333333,0.148157001075367,0.841340146666667,0.188512182252164,1.873974501,0.43810033222831,0.892193280666667,0.0763972709000422,4.00797429233333,2.18860866519174,0,0.5,0,0,0,0,0.5,0,0,3,"C4:G3 50/50",280,0.396428571428571,"Collagen IVGalectin 3 50/50"
"1152","Collagen IVGalectin 3","50/50","1kPa","BAA3DPe1",16,"3",8,5,"DMSO","C4:G3",182.333333333333,78.0341805450236,5.13730429166667,0.46662602098434,82.5072784266667,10.017723438287,0.390351941,0.176150136363469,0.368728991333333,0.210911946711832,106.755394763333,60.7004426500864,1.15580767666667,0.216344760798285,0.673811139666667,0.146289688873974,0.888555206333333,0.130331895036599,2.043490269,0.363236558212036,0.909117375,0.0545050128857142,3.832165036,2.06855863808892,0,0.5,0,0,0,0,0.5,0,0,2,"C4:G3 50/50",280,0.651190476190476,"Collagen IVGalectin 3 50/50"
"1153","Collagen IVGalectin 3","50/50","1kPa","BAA3DPe1",12,"3",8,5,"DMSO","C4:G3",546.666666666667,132.296384430314,6.282932844,0.254663525404928,58.98086103,49.0944029834453,0.385807961333333,0.164755326274037,0.221682258666667,0.143951007694825,105.459821503333,51.7127109238208,1.15828169733333,0.188174924029364,0.661798869666667,0.149964550949238,0.882117523666667,0.120023747836889,2.04972088633333,0.331271904964648,0.905650163666667,0.0505506539152777,5.33321916033333,2.3931486443046,0,0.5,0,0,0,0,0.5,0,0,1,"C4:G3 50/50",280,1.95238095238095,"Collagen IVGalectin 3 50/50"
"1154","Collagen IVGalectin 3","50/50","1kPa","BAA3DPe1",15,"4",8,5,"10 uM","C4:G3",186,113.061929932228,5.05825041533333,0.763661550198548,0,0,0.100049000333333,0.0249607597646005,0.00841713666666667,0.00271395430422996,66.4286477866667,36.8716017196889,1.00395014166667,0.143453742123974,0.625577354,0.164746534964158,1.014687583,0.130155615813432,1.78715293533333,0.292900635732674,0.933257324,0.0418707648534836,1.390854463,1.31384396960932,0,0.5,0,0,0,0,0.5,0,0,3,"C4:G3 50/50",280,0.664285714285714,"Collagen IVGalectin 3 50/50"
"1155","Collagen IVGalectin 3","50/50","1kPa","BAA3DPe1",9,"6",8,5,"20 uM","C4:G3",57.6666666666667,54.0493601565581,3.74108491666667,0.97946371225685,0,0,0.126532375666667,0.0251094487953825,0.0104599936666667,0.00374395334261767,51.65856613,17.927246562385,0.922210287333333,0.094229609543106,0.548200607666667,0.130229066062233,1.09476403333333,0.104365905964799,1.701241506,0.200683433840155,0.944201422666667,0.0377505005341538,0.687561511,0.761050556204241,0,0.5,0,0,0,0,0.5,0,0,3,"C4:G3 50/50",280,0.205952380952381,"Collagen IVGalectin 3 50/50"
"1156","Collagen IVGalectin 3","50/50","1kPa","BAA3DPe1",4,"4",8,5,"10 uM","C4:G3",57,41.5812457725836,3.769370957,1.00791599113308,0,0,0.117675625,0.0270107576583021,0.008022751,0.00414066123300076,64.3315087533333,26.4206946569544,0.986298153333333,0.102670897139162,0.619474863666667,0.160427991186313,1.02472957966667,0.100072890976383,1.79552006033333,0.242616833287343,0.939646372666667,0.0345567804854499,1.211176567,1.22989094590857,0,0.5,0,0,0,0,0.5,0,0,1,"C4:G3 50/50",280,0.203571428571429,"Collagen IVGalectin 3 50/50"
"1157","Collagen IVGalectin 3","50/50","1kPa","BAA3DPe1",1,"6",8,5,"20 uM","C4:G3",77.3333333333333,12.0138808606267,4.33991082233333,0.157796558686457,1.02564102566667,1.77646236678172,0.219876455,0.0939248116181162,0.0243030493333333,0.0131319190623948,72.32375876,36.8061309747803,0.972712998666667,0.150493586377009,0.53853557,0.170123986494201,1.04792754766667,0.135575341346444,1.88052734233333,0.359297540356547,0.942269905666667,0.0418967510412705,1.45767790266667,1.45787860582689,0,0.5,0,0,0,0,0.5,0,0,1,"C4:G3 50/50",280,0.276190476190476,"Collagen IVGalectin 3 50/50"
"1158","Collagen IVGalectin 3","50/50","1kPa","BAA3DPe1",8,"6",8,5,"20 uM","C4:G3",93,65.57438524302,4.33636612333333,0.801808919396833,0,0,0.169922396,0.0587797808963457,0.006877441,0.00326078388079988,70.7249037033333,36.328833965238,0.983168116666667,0.188631088134785,0.556523764666667,0.174881346336413,1.04082792233333,0.139191192273949,1.85470341166667,0.322707426903982,0.941318302333333,0.0382039182553253,0.904216979333333,1.04238300895503,0,0.5,0,0,0,0,0.5,0,0,2,"C4:G3 50/50",280,0.332142857142857,"Collagen IVGalectin 3 50/50"
