"","Metadata_Slide","Metadata_Stiffness","Metadata_Experiment","Metadata_Row","Metadata_Treatment","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Mean_Nuclei","SD_Nuclei","Mean_logNuclei","SD_logNuclei","Mean_Green","SD_Green","Mean_Green_Norm","SD_Green_Norm","Mean_Red","SD_Red","Mean_Red_Norm","SD_Red_Norm","Mean_Orange","SD_Orange","Mean_Orange_Norm","SD_Orange_Norm"
"1555","14","25kPa","E2","05","DMSO","03","25/75","Tenascin CGalectin 3","TCG3",9.5,9.19238815542512,1.93560050545395,1.183680087725,0.148236819392611,0.0360270534467089,0.17292109221443,0.0367358755333371,0.0838620676936172,0.0182912716985806,0.0935851821400696,0.0212965328320345,0.119488057980262,0.0186829355537353,0.156059613088885,0.0266408400435305
"1556","14","25kPa","E2","05","DMSO","04","75/25","Hyaluronic AcidGalectin 3","HAG3",489,212.132034355964,6.14295228087899,0.448238062385269,0.0834600664051813,0.0233294865828063,0.101974576349001,0.0262365754377018,0.0431220734627071,0.028899012057318,0.0455579237378158,0.0335980989573272,0.0615587646446855,0.0181704460346347,0.0834283626488468,0.0221110410136637
"1557","14","25kPa","E2","05","DMSO","05","50/50","Tenascin CHyaluronic Acid","TCHA",11,12.7279220613579,1.84443972705697,1.62817353351515,0.120994844534353,0.0479431298046217,0.140722278987959,0.0562787736572021,0.0609163712255024,0.0363606786784592,0.065756955542055,0.0437710116310971,0.0937542004690557,0.0355162096896172,0.123238909875795,0.043772856170059
"1558","14","25kPa","E2","05","DMSO","06","75/25","Tenascin CGalectin 3","TCG3",279,77.7817459305202,5.61139352241587,0.282485581916847,0.153349184204456,0.0394655362553792,0.178110717955914,0.0409782839308553,0.0813841560112373,0.0400688847408424,0.0905688866805846,0.0461808180724207,0.0989238438594748,0.0233961528069169,0.129666895384248,0.0308480784011253
"1559","14","25kPa","E2","05","DMSO","07","50/50","Collagen IVHyaluronic Acid","C4HA",27,NA,3.29583686600433,NA,0.208016955564009,0.0467709203863378,0.235328035861055,0.0480317909853659,0.0925832678612596,0.0616154551820763,0.103212001052901,0.069344213489485,0.138143098674762,0.0322848190379011,0.182099216819611,0.0459681665641975
"1560","14","25kPa","E2","05","DMSO","08","50/50","LamininTenascin C","LNTC",12,12.7279220613579,2.07156736319577,1.37596626197674,0.206901216547203,0.0360952095977456,0.234110910606131,0.0365836800036521,0.0824934641261643,0.0224258725811519,0.0920056334717264,0.0261021894952162,0.122992079658208,0.0205591249378449,0.160652545798454,0.0271238709864801
"1561","14","25kPa","E2","05","DMSO","09","25/75","Collagen IVLaminin","C4LN",11.5,12.0208152801713,2.04717228111105,1.34146640603733,0.142939130798224,0.0290235153359572,0.167441289502896,0.0304087083432096,0.0748559437564742,0.018371573082271,0.0831035257568828,0.021389756617282,0.091251188238938,0.0230276379365768,0.11976742379909,0.029111444514218
"1562","14","25kPa","E2","05","DMSO","10","50/50","Collagen IFibronectin","C1FN",49,14.142135623731,3.87054954501768,0.292725093854572,0.189137111240434,0.0460947924204237,0.214921212934958,0.0465355054470411,0.0835796965400016,0.031292010633115,0.0932162531997717,0.0363185928400307,0.117134404311817,0.0250950936725595,0.153432762221529,0.0340846780576506
"1563","14","25kPa","E2","05","DMSO","11","25/75","Collagen ILaminin","C1LN",50,26.8700576850888,3.8340468545412,0.56576978286751,0.117569824409346,0.0408260795471448,0.138748746219728,0.0431412604169432,0.0568646280367732,0.0242745633873778,0.0619673773045938,0.0284940351426928,0.0747263651611475,0.024281589152333,0.0999080853774878,0.0305400109055118
"1564","14","25kPa","E2","05","DMSO","12","75/25","Collagen IFibronectin","C1FN",846,502.045814642449,6.64367697493725,0.632482757967984,0.0834511846180152,0.0206136587526764,0.10146831216301,0.0234429972839933,0.0487141359195205,0.0340770315656427,0.0522988193654746,0.0389352688587638,0.0508631658636647,0.0123764964488263,0.0703945606618491,0.0149150394283774
"1565","14","25kPa","E2","06","DMSO","02","75/25","Collagen IVGalectin 3","C4G3",611.5,37.476659402887,6.41497506528832,0.0613248510835968,0.0909601963379283,0.0255340697705225,0.110668280238088,0.0282466857577644,0.0540753966997045,0.0341008674067744,0.0586029884253111,0.0391361223273588,0.0852233233564123,0.0253608302760402,0.112130906566717,0.0323403368086918
"1566","14","25kPa","E2","06","DMSO","03","25/75","LamininTenascin C","LNTC",656,5.65685424949238,6.48614219847356,0.00862336030306053,0.0855100862101632,0.0236417121679465,0.104426556597264,0.0265196095019706,0.046445661809866,0.0307791234469026,0.0495091410067326,0.0359216429093856,0.0649309524921861,0.0187744692621678,0.0874724786145385,0.0224933618289075
"1567","14","25kPa","E2","06","DMSO","04","25/75","Tenascin CDecorin","TCDN",494,183.847763108502,6.16665211800308,0.381128080703903,0.101282787006941,0.0377365698030479,0.121945329389417,0.0396889311586979,0.0567238238950315,0.0400656068049861,0.0616335970921823,0.0454819151328826,0.0709723167975097,0.0234341512587805,0.0949987402694216,0.0303527756874685
"1568","14","25kPa","E2","06","DMSO","05","25/75","OsteopontinFibronectin","OPNFN",15,14.142135623731,2.41415686865115,1.13804446178087,0.139751919657144,0.0395044156337175,0.163895980157625,0.0421469459281918,0.0796089819966523,0.0538159756895341,0.0890829675999949,0.0614953955082812,0.114560955475377,0.036750154491337,0.151859199925482,0.0530080318020801
"1569","14","25kPa","E2","06","DMSO","06","75/25","Collagen IVHyaluronic Acid","C4HA",13.5,10.6066017177982,2.41814095347574,0.885837190242464,0.149387767689029,0.0364395844758346,0.173990763770016,0.0390418847738441,0.0786977436288824,0.0267441695895745,0.087240314492315,0.0320343312941879,0.121129458678515,0.0185868974402759,0.15753709341089,0.0252117584149789
"1570","14","25kPa","E2","06","DMSO","07","25/75","Collagen IVTenascin C","C4TC",341.5,41.7193000900063,5.82960262520846,0.122470098863512,0.130546557524133,0.044225636712649,0.153672183243613,0.046626854964324,0.0729736799578643,0.0465558537498938,0.0806664325135473,0.0535387678374041,0.0790597054416097,0.0267201067900742,0.104946694904768,0.0338949326009797
"1571","14","25kPa","E2","06","DMSO","08","100","Tenascin C","TC",14.5,17.6776695296637,1.99449202328214,1.84037952590201,0.134257608357893,0.0338679291906269,0.15753120730559,0.0348219481292097,0.0982006764646547,0.0301747335605784,0.110147471357645,0.0351695830106204,0.0930137492260521,0.0209850010187815,0.12322003119989,0.0287696186026482
"1572","14","25kPa","E2","06","DMSO","09","50/50","LamininOsteopontin","LNOPN",299,83.4386001800126,5.68058595487135,0.282767803745054,0.158017620206957,0.0467535224263492,0.182033924029121,0.0479687967994538,0.0826421419069551,0.0412523933967597,0.0919914227958941,0.0472922205245882,0.0901989970441025,0.0246018050713484,0.119549849878076,0.0326708312593378
