,.y.,group1,group2,p,p.adj,p.format,p.signif,method
137,Mean_Red_Norm,HAFN,HAOPN,0.995535295,1,0.99554,ns,Wilcoxon
138,Mean_Red_Norm,HAFN,FN,0.444120626,1,0.44412,ns,Wilcoxon
139,Mean_Red_Norm,HAFN,OPNDN,0.2500185,1,0.25002,ns,Wilcoxon
140,Mean_Red_Norm,HAFN,OPNFN,0.801164601,1,0.80116,ns,Wilcoxon
141,Mean_Red_Norm,HAFN,LNDN,0.165217417,1,0.16522,ns,Wilcoxon
142,Mean_Red_Norm,HAFN,LNFN,0.103912587,1,0.10391,ns,Wilcoxon
143,Mean_Red_Norm,HAFN,C1G3,0.053048023,1,0.05305,ns,Wilcoxon
144,Mean_Red_Norm,HAFN,C4HA,0.587048377,1,0.58705,ns,Wilcoxon
145,Mean_Red_Norm,HAFN,G3FN,0.534188246,1,0.53419,ns,Wilcoxon
146,Mean_Red_Norm,HAFN,C4FN,0.541592069,1,0.54159,ns,Wilcoxon
147,Mean_Red_Norm,HAFN,C1OPN,0.111542082,1,0.11154,ns,Wilcoxon
148,Mean_Red_Norm,HAFN,DNFN,0.534188246,1,0.53419,ns,Wilcoxon
149,Mean_Red_Norm,HAFN,C4G3,0.52683523,1,0.52684,ns,Wilcoxon
150,Mean_Red_Norm,HAFN,LNHA,0.512283856,1,0.51228,ns,Wilcoxon
151,Mean_Red_Norm,HAFN,G3,0.596765263,1,0.59677,ns,Wilcoxon
152,Mean_Red_Norm,HAFN,DNG3,0.326482179,1,0.32648,ns,Wilcoxon
153,Mean_Red_Norm,HAFN,C1LN,0.046383657,1,0.04638,*,Wilcoxon
154,Mean_Red_Norm,HAFN,TCG3,0.783905786,1,0.78391,ns,Wilcoxon
155,Mean_Red_Norm,HAFN,TCFN,0.775315012,1,0.77532,ns,Wilcoxon
156,Mean_Red_Norm,HAFN,C1TC,0.010149773,1,0.01015,*,Wilcoxon
157,Mean_Red_Norm,HAFN,C4LN,0.505086576,1,0.50509,ns,Wilcoxon
158,Mean_Red_Norm,HAFN,C1FN,0.121966653,1,0.12197,ns,Wilcoxon
159,Mean_Red_Norm,HAFN,C4TC,0.039319691,1,0.03932,*,Wilcoxon
160,Mean_Red_Norm,HAFN,C4DN,0.950918595,1,0.95092,ns,Wilcoxon
161,Mean_Red_Norm,HAFN,TCOPN,0.476831957,1,0.47683,ns,Wilcoxon
162,Mean_Red_Norm,HAFN,TCHA,0.594790724,1,0.59479,ns,Wilcoxon
163,Mean_Red_Norm,HAFN,C1HA,0.190707278,1,0.19071,ns,Wilcoxon
164,Mean_Red_Norm,HAFN,LNTC,0.674607752,1,0.67461,ns,Wilcoxon
165,Mean_Red_Norm,HAFN,HA,0.860172478,1,0.86017,ns,Wilcoxon
166,Mean_Red_Norm,HAFN,HADN,0.818519785,1,0.81852,ns,Wilcoxon
167,Mean_Red_Norm,HAFN,LNOPN,0.231907117,1,0.23191,ns,Wilcoxon
168,Mean_Red_Norm,HAFN,TC,0.402972533,1,0.40297,ns,Wilcoxon
169,Mean_Red_Norm,HAFN,DN,0.06100074,1,0.061,ns,Wilcoxon
170,Mean_Red_Norm,HAFN,OPN,0.293590115,1,0.29359,ns,Wilcoxon
171,Mean_Red_Norm,HAG3,LNG3,0.299483454,1,0.29948,ns,Wilcoxon
172,Mean_Red_Norm,HAG3,TCDN,0.579352444,1,0.57935,ns,Wilcoxon
