,.y.,group1,group2,p,p.adj,p.format,p.signif,method
293,Mean_Orange_Norm,C4OPN,OPNDN,0.068749044,1,0.06875,ns,Wilcoxon
294,Mean_Orange_Norm,C4OPN,OPNFN,0.006944497,1,0.00694,**,Wilcoxon
295,Mean_Orange_Norm,C4OPN,LNDN,6.91731733908662e-05,0.068,6.9e-05,****,Wilcoxon
296,Mean_Orange_Norm,C4OPN,LNFN,0.190707278,1,0.19071,ns,Wilcoxon
297,Mean_Orange_Norm,C4OPN,C1G3,0.085922049,1,0.08592,ns,Wilcoxon
298,Mean_Orange_Norm,C4OPN,C4HA,0.045137965,1,0.04514,*,Wilcoxon
299,Mean_Orange_Norm,C4OPN,G3FN,0.108842555,1,0.10884,ns,Wilcoxon
300,Mean_Orange_Norm,C4OPN,C4FN,0.732786477,1,0.73279,ns,Wilcoxon
301,Mean_Orange_Norm,C4OPN,C1OPN,0.01199379,1,0.01199,*,Wilcoxon
302,Mean_Orange_Norm,C4OPN,DNFN,0.741232281,1,0.74123,ns,Wilcoxon
303,Mean_Orange_Norm,C4OPN,C4G3,0.741232281,1,0.74123,ns,Wilcoxon
304,Mean_Orange_Norm,C4OPN,LNHA,0.106355218,1,0.10636,ns,Wilcoxon
305,Mean_Orange_Norm,C4OPN,G3,0.823420279,1,0.82342,ns,Wilcoxon
306,Mean_Orange_Norm,C4OPN,DNG3,0.304761991,1,0.30476,ns,Wilcoxon
307,Mean_Orange_Norm,C4OPN,C1LN,0.942009041,1,0.94201,ns,Wilcoxon
308,Mean_Orange_Norm,C4OPN,TCG3,0.349170897,1,0.34917,ns,Wilcoxon
309,Mean_Orange_Norm,C4OPN,TCFN,0.145461655,1,0.14546,ns,Wilcoxon
310,Mean_Orange_Norm,C4OPN,C1TC,0.010497264,1,0.0105,*,Wilcoxon
311,Mean_Orange_Norm,C4OPN,C4LN,0.587048377,1,0.58705,ns,Wilcoxon
312,Mean_Orange_Norm,C4OPN,C1FN,0.119248591,1,0.11925,ns,Wilcoxon
313,Mean_Orange_Norm,C4OPN,C4TC,0.862275858,1,0.86228,ns,Wilcoxon
314,Mean_Orange_Norm,C4OPN,C4DN,0.634173989,1,0.63417,ns,Wilcoxon
315,Mean_Orange_Norm,C4OPN,TCOPN,0.240844443,1,0.24084,ns,Wilcoxon
316,Mean_Orange_Norm,C4OPN,TCHA,0.005605453,1,0.00561,**,Wilcoxon
317,Mean_Orange_Norm,C4OPN,C1HA,0.724372501,1,0.72437,ns,Wilcoxon
318,Mean_Orange_Norm,C4OPN,LNTC,0.175812937,1,0.17581,ns,Wilcoxon
319,Mean_Orange_Norm,C4OPN,HA,0.036868873,1,0.03687,*,Wilcoxon
320,Mean_Orange_Norm,C4OPN,HADN,0.048960801,1,0.04896,*,Wilcoxon
321,Mean_Orange_Norm,C4OPN,LNOPN,0.142350402,1,0.14235,ns,Wilcoxon
322,Mean_Orange_Norm,C4OPN,TC,0.971899387,1,0.9719,ns,Wilcoxon
323,Mean_Orange_Norm,C4OPN,DN,0.823420279,1,0.82342,ns,Wilcoxon
324,Mean_Orange_Norm,C4OPN,OPN,0.934490469,1,0.93449,ns,Wilcoxon
325,Mean_Orange_Norm,C1,OPNG3,0.017561753,1,0.01756,*,Wilcoxon
326,Mean_Orange_Norm,C1,C4,0.113502328,1,0.1135,ns,Wilcoxon
327,Mean_Orange_Norm,C1,HAOPN,0.108729516,1,0.10873,ns,Wilcoxon
328,Mean_Orange_Norm,C1,FN,0.377685311,1,0.37769,ns,Wilcoxon
329,Mean_Orange_Norm,C1,OPNDN,0.223375277,1,0.22338,ns,Wilcoxon
330,Mean_Orange_Norm,C1,OPNFN,0.06100074,1,0.061,ns,Wilcoxon
331,Mean_Orange_Norm,C1,LNDN,0.017561753,1,0.01756,*,Wilcoxon
332,Mean_Orange_Norm,C1,LNFN,0.430152095,1,0.43015,ns,Wilcoxon
333,Mean_Orange_Norm,C1,C1G3,0.293590115,1,0.29359,ns,Wilcoxon
334,Mean_Orange_Norm,C1,C4HA,0.21439143,1,0.21439,ns,Wilcoxon
335,Mean_Orange_Norm,C1,G3FN,0.389767066,1,0.38977,ns,Wilcoxon
336,Mean_Orange_Norm,C1,C4FN,0.680864561,1,0.68086,ns,Wilcoxon
337,Mean_Orange_Norm,C1,C1OPN,0.15152396,1,0.15152,ns,Wilcoxon
338,Mean_Orange_Norm,C1,DNFN,0.934490469,1,0.93449,ns,Wilcoxon
339,Mean_Orange_Norm,C1,C4G3,0.860172478,1,0.86017,ns,Wilcoxon
340,Mean_Orange_Norm,C1,LNHA,0.53300904,1,0.53301,ns,Wilcoxon
341,Mean_Orange_Norm,C1,G3,0.977402191,1,0.9774,ns,Wilcoxon
342,Mean_Orange_Norm,C1,DNG3,0.487501269,1,0.4875,ns,Wilcoxon
343,Mean_Orange_Norm,C1,C1LN,0.915833606,1,0.91583,ns,Wilcoxon
344,Mean_Orange_Norm,C1,TCG3,0.580513163,1,0.58051,ns,Wilcoxon
345,Mean_Orange_Norm,C1,TCFN,0.351714827,1,0.35171,ns,Wilcoxon
346,Mean_Orange_Norm,C1,C1TC,0.15152396,1,0.15152,ns,Wilcoxon
347,Mean_Orange_Norm,C1,C4LN,0.971899387,1,0.9719,ns,Wilcoxon
348,Mean_Orange_Norm,C1,C1FN,0.430152095,1,0.43015,ns,Wilcoxon
349,Mean_Orange_Norm,C1,C4TC,0.823420279,1,0.82342,ns,Wilcoxon
350,Mean_Orange_Norm,C1,C4DN,1,1,1,ns,Wilcoxon
351,Mean_Orange_Norm,C1,TCOPN,0.53300904,1,0.53301,ns,Wilcoxon
352,Mean_Orange_Norm,C1,TCHA,0.071923573,1,0.07192,ns,Wilcoxon
353,Mean_Orange_Norm,C1,C1HA,0.860172478,1,0.86017,ns,Wilcoxon
354,Mean_Orange_Norm,C1,LNTC,0.472798955,1,0.4728,ns,Wilcoxon
355,Mean_Orange_Norm,C1,HA,0.103708514,1,0.10371,ns,Wilcoxon
356,Mean_Orange_Norm,C1,HADN,0.261913319,1,0.26191,ns,Wilcoxon
357,Mean_Orange_Norm,C1,LNOPN,0.487501269,1,0.4875,ns,Wilcoxon
358,Mean_Orange_Norm,C1,TC,0.84283599,1,0.84284,ns,Wilcoxon
359,Mean_Orange_Norm,C1,DN,0.977402191,1,0.9774,ns,Wilcoxon
360,Mean_Orange_Norm,C1,OPN,1,1,1,ns,Wilcoxon
361,Mean_Orange_Norm,OPNG3,C4,0.416435054,1,0.41644,ns,Wilcoxon
362,Mean_Orange_Norm,OPNG3,HAOPN,0.096848043,1,0.09685,ns,Wilcoxon
363,Mean_Orange_Norm,OPNG3,FN,0.093525704,1,0.09353,ns,Wilcoxon
364,Mean_Orange_Norm,OPNG3,OPNDN,0.068749044,1,0.06875,ns,Wilcoxon
365,Mean_Orange_Norm,OPNG3,OPNFN,0.269082429,1,0.26908,ns,Wilcoxon
366,Mean_Orange_Norm,OPNG3,LNDN,0.844715487,1,0.84472,ns,Wilcoxon
367,Mean_Orange_Norm,OPNG3,LNFN,0.004845556,1,0.00485,**,Wilcoxon
368,Mean_Orange_Norm,OPNG3,C1G3,0.020000451,1,0.02,*,Wilcoxon
369,Mean_Orange_Norm,OPNG3,C4HA,0.023302262,1,0.0233,*,Wilcoxon
370,Mean_Orange_Norm,OPNG3,G3FN,0.008269329,1,0.00827,**,Wilcoxon
371,Mean_Orange_Norm,OPNG3,C4FN,0.000446261,0.43,0.00045,***,Wilcoxon
372,Mean_Orange_Norm,OPNG3,C1OPN,0.103912587,1,0.10391,ns,Wilcoxon
373,Mean_Orange_Norm,OPNG3,DNFN,0.000511526,0.5,0.00051,***,Wilcoxon
374,Mean_Orange_Norm,OPNG3,C4G3,5.66841774014973e-06,0.0056,5.7e-06,****,Wilcoxon
375,Mean_Orange_Norm,OPNG3,LNHA,0.015554988,1,0.01555,*,Wilcoxon
376,Mean_Orange_Norm,OPNG3,G3,0.007853652,1,0.00785,**,Wilcoxon
377,Mean_Orange_Norm,OPNG3,DNG3,0.00670333,1,0.0067,**,Wilcoxon
378,Mean_Orange_Norm,OPNG3,C1LN,2.46410915436594e-05,0.024,2.5e-05,****,Wilcoxon
379,Mean_Orange_Norm,OPNG3,TCG3,0.001445769,1,0.00145,**,Wilcoxon
380,Mean_Orange_Norm,OPNG3,TCFN,0.005026371,1,0.00503,**,Wilcoxon
381,Mean_Orange_Norm,OPNG3,C1TC,0.033180291,1,0.03318,*,Wilcoxon
382,Mean_Orange_Norm,OPNG3,C4LN,4.05323581013535e-05,0.04,4.1e-05,****,Wilcoxon
383,Mean_Orange_Norm,OPNG3,C1FN,0.008858794,1,0.00886,**,Wilcoxon
384,Mean_Orange_Norm,OPNG3,C4TC,0.000407104,0.4,0.00041,***,Wilcoxon
385,Mean_Orange_Norm,OPNG3,C4DN,3.43974124558426e-05,0.034,3.4e-05,****,Wilcoxon
386,Mean_Orange_Norm,OPNG3,TCOPN,0.007714756,1,0.00771,**,Wilcoxon
387,Mean_Orange_Norm,OPNG3,TCHA,0.315500879,1,0.3155,ns,Wilcoxon
388,Mean_Orange_Norm,OPNG3,C1HA,0.00014166,0.14,0.00014,***,Wilcoxon
389,Mean_Orange_Norm,OPNG3,LNTC,0.002856973,1,0.00286,**,Wilcoxon
390,Mean_Orange_Norm,OPNG3,HA,0.419606679,1,0.41961,ns,Wilcoxon
391,Mean_Orange_Norm,OPNG3,HADN,0.024748117,1,0.02475,*,Wilcoxon
392,Mean_Orange_Norm,OPNG3,LNOPN,0.003332297,1,0.00333,**,Wilcoxon
393,Mean_Orange_Norm,OPNG3,TC,0.005279285,1,0.00528,**,Wilcoxon
394,Mean_Orange_Norm,OPNG3,DN,0.002447062,1,0.00245,**,Wilcoxon
395,Mean_Orange_Norm,OPNG3,OPN,0.01145193,1,0.01145,*,Wilcoxon
396,Mean_Orange_Norm,C4,HAOPN,0.860172478,1,0.86017,ns,Wilcoxon
397,Mean_Orange_Norm,C4,FN,0.798745339,1,0.79875,ns,Wilcoxon
398,Mean_Orange_Norm,C4,OPNDN,0.646685025,1,0.64669,ns,Wilcoxon
399,Mean_Orange_Norm,C4,OPNFN,0.990631436,1,0.99063,ns,Wilcoxon
400,Mean_Orange_Norm,C4,LNDN,0.472798955,1,0.4728,ns,Wilcoxon
401,Mean_Orange_Norm,C4,LNFN,0.517611005,1,0.51761,ns,Wilcoxon
402,Mean_Orange_Norm,C4,C1G3,0.629857967,1,0.62986,ns,Wilcoxon
403,Mean_Orange_Norm,C4,C4HA,0.733332244,1,0.73333,ns,Wilcoxon
404,Mean_Orange_Norm,C4,G3FN,0.472798955,1,0.4728,ns,Wilcoxon
405,Mean_Orange_Norm,C4,C4FN,0.261913319,1,0.26191,ns,Wilcoxon
406,Mean_Orange_Norm,C4,C1OPN,0.84175442,1,0.84175,ns,Wilcoxon
407,Mean_Orange_Norm,C4,DNFN,0.114198445,1,0.1142,ns,Wilcoxon
408,Mean_Orange_Norm,C4,C4G3,0.068122089,1,0.06812,ns,Wilcoxon
409,Mean_Orange_Norm,C4,LNHA,0.517611005,1,0.51761,ns,Wilcoxon
410,Mean_Orange_Norm,C4,G3,0.178182028,1,0.17818,ns,Wilcoxon
411,Mean_Orange_Norm,C4,DNG3,0.351714827,1,0.35171,ns,Wilcoxon
412,Mean_Orange_Norm,C4,C1LN,0.119875252,1,0.11988,ns,Wilcoxon
413,Mean_Orange_Norm,C4,TCG3,0.223375277,1,0.22338,ns,Wilcoxon
414,Mean_Orange_Norm,C4,TCFN,0.580513163,1,0.58051,ns,Wilcoxon
415,Mean_Orange_Norm,C4,C1TC,0.805179387,1,0.80518,ns,Wilcoxon
416,Mean_Orange_Norm,C4,C4LN,0.068122089,1,0.06812,ns,Wilcoxon
417,Mean_Orange_Norm,C4,C1FN,0.472798955,1,0.4728,ns,Wilcoxon
418,Mean_Orange_Norm,C4,C4TC,0.188968125,1,0.18897,ns,Wilcoxon
419,Mean_Orange_Norm,C4,C4DN,0.084347247,1,0.08435,ns,Wilcoxon
420,Mean_Orange_Norm,C4,TCOPN,0.364136382,1,0.36414,ns,Wilcoxon
421,Mean_Orange_Norm,C4,TCHA,0.897221795,1,0.89722,ns,Wilcoxon
422,Mean_Orange_Norm,C4,C1HA,0.165780945,1,0.16578,ns,Wilcoxon
423,Mean_Orange_Norm,C4,LNTC,0.364136382,1,0.36414,ns,Wilcoxon
424,Mean_Orange_Norm,C4,HA,0.927908005,1,0.92791,ns,Wilcoxon
425,Mean_Orange_Norm,C4,HADN,0.646685025,1,0.64669,ns,Wilcoxon
426,Mean_Orange_Norm,C4,LNOPN,0.316040621,1,0.31604,ns,Wilcoxon
427,Mean_Orange_Norm,C4,TC,0.1276879,1,0.12769,ns,Wilcoxon
428,Mean_Orange_Norm,C4,DN,0.143167776,1,0.14317,ns,Wilcoxon
429,Mean_Orange_Norm,C4,OPN,0.218920802,1,0.21892,ns,Wilcoxon
430,Mean_Orange_Norm,HAOPN,FN,0.430152095,1,0.43015,ns,Wilcoxon
431,Mean_Orange_Norm,HAOPN,OPNDN,0.579352444,1,0.57935,ns,Wilcoxon
432,Mean_Orange_Norm,HAOPN,OPNFN,0.741232281,1,0.74123,ns,Wilcoxon
433,Mean_Orange_Norm,HAOPN,LNDN,0.062067567,1,0.06207,ns,Wilcoxon
434,Mean_Orange_Norm,HAOPN,LNFN,0.175812937,1,0.17581,ns,Wilcoxon
435,Mean_Orange_Norm,HAOPN,C1G3,0.326482179,1,0.32648,ns,Wilcoxon
436,Mean_Orange_Norm,HAOPN,C4HA,0.463031898,1,0.46303,ns,Wilcoxon
437,Mean_Orange_Norm,HAOPN,G3FN,0.284011125,1,0.28401,ns,Wilcoxon
438,Mean_Orange_Norm,HAOPN,C4FN,0.029554101,1,0.02955,*,Wilcoxon
439,Mean_Orange_Norm,HAOPN,C1OPN,0.959834211,1,0.95983,ns,Wilcoxon
440,Mean_Orange_Norm,HAOPN,DNFN,0.023302262,1,0.0233,*,Wilcoxon
441,Mean_Orange_Norm,HAOPN,C4G3,0.000870014,0.84,0.00087,***,Wilcoxon
442,Mean_Orange_Norm,HAOPN,LNHA,0.315500879,1,0.3155,ns,Wilcoxon
443,Mean_Orange_Norm,HAOPN,G3,0.064482716,1,0.06448,ns,Wilcoxon
444,Mean_Orange_Norm,HAOPN,DNG3,0.139289851,1,0.13929,ns,Wilcoxon
445,Mean_Orange_Norm,HAOPN,C1LN,0.003877478,1,0.00388,**,Wilcoxon
446,Mean_Orange_Norm,HAOPN,TCG3,0.090168188,1,0.09017,ns,Wilcoxon
447,Mean_Orange_Norm,HAOPN,TCFN,0.21894134,1,0.21894,ns,Wilcoxon
448,Mean_Orange_Norm,HAOPN,C1TC,0.682811849,1,0.68281,ns,Wilcoxon
449,Mean_Orange_Norm,HAOPN,C4LN,0.002748111,1,0.00275,**,Wilcoxon
450,Mean_Orange_Norm,HAOPN,C1FN,0.21894134,1,0.21894,ns,Wilcoxon
451,Mean_Orange_Norm,HAOPN,C4TC,0.022606885,1,0.02261,*,Wilcoxon
452,Mean_Orange_Norm,HAOPN,C4DN,0.003877478,1,0.00388,**,Wilcoxon
453,Mean_Orange_Norm,HAOPN,TCOPN,0.172226912,1,0.17223,ns,Wilcoxon
454,Mean_Orange_Norm,HAOPN,TCHA,0.691053115,1,0.69105,ns,Wilcoxon
455,Mean_Orange_Norm,HAOPN,C1HA,0.013673664,1,0.01367,*,Wilcoxon
456,Mean_Orange_Norm,HAOPN,LNTC,0.139289851,1,0.13929,ns,Wilcoxon
457,Mean_Orange_Norm,HAOPN,HA,0.611369722,1,0.61137,ns,Wilcoxon
458,Mean_Orange_Norm,HAOPN,HADN,0.463031898,1,0.46303,ns,Wilcoxon
459,Mean_Orange_Norm,HAOPN,LNOPN,0.145461655,1,0.14546,ns,Wilcoxon
460,Mean_Orange_Norm,HAOPN,TC,0.071923573,1,0.07192,ns,Wilcoxon
461,Mean_Orange_Norm,HAOPN,DN,0.03825985,1,0.03826,*,Wilcoxon
462,Mean_Orange_Norm,HAOPN,OPN,0.068122089,1,0.06812,ns,Wilcoxon
463,Mean_Orange_Norm,FN,OPNDN,0.934490469,1,0.93449,ns,Wilcoxon
464,Mean_Orange_Norm,FN,OPNFN,0.416435054,1,0.41644,ns,Wilcoxon
465,Mean_Orange_Norm,FN,LNDN,0.088843797,1,0.08884,ns,Wilcoxon
466,Mean_Orange_Norm,FN,LNFN,0.934490469,1,0.93449,ns,Wilcoxon
467,Mean_Orange_Norm,FN,C1G3,0.915833606,1,0.91583,ns,Wilcoxon
468,Mean_Orange_Norm,FN,C4HA,0.769014545,1,0.76901,ns,Wilcoxon
469,Mean_Orange_Norm,FN,G3FN,0.953182357,1,0.95318,ns,Wilcoxon
470,Mean_Orange_Norm,FN,C4FN,0.472798955,1,0.4728,ns,Wilcoxon
471,Mean_Orange_Norm,FN,C1OPN,0.564465735,1,0.56447,ns,Wilcoxon
472,Mean_Orange_Norm,FN,DNFN,0.502440101,1,0.50244,ns,Wilcoxon
473,Mean_Orange_Norm,FN,C4G3,0.165780945,1,0.16578,ns,Wilcoxon
474,Mean_Orange_Norm,FN,LNHA,0.823420279,1,0.82342,ns,Wilcoxon
475,Mean_Orange_Norm,FN,G3,0.377685311,1,0.37769,ns,Wilcoxon
476,Mean_Orange_Norm,FN,DNG3,0.751108689,1,0.75111,ns,Wilcoxon
477,Mean_Orange_Norm,FN,C1LN,0.242120251,1,0.24212,ns,Wilcoxon
478,Mean_Orange_Norm,FN,TCG3,0.596765263,1,0.59677,ns,Wilcoxon
479,Mean_Orange_Norm,FN,TCFN,0.897221795,1,0.89722,ns,Wilcoxon
480,Mean_Orange_Norm,FN,C1TC,0.458337469,1,0.45834,ns,Wilcoxon
481,Mean_Orange_Norm,FN,C4LN,0.103464036,1,0.10346,ns,Wilcoxon
482,Mean_Orange_Norm,FN,C1FN,0.915833606,1,0.91583,ns,Wilcoxon
483,Mean_Orange_Norm,FN,C4TC,0.32766604,1,0.32767,ns,Wilcoxon
484,Mean_Orange_Norm,FN,C4DN,0.13819521,1,0.1382,ns,Wilcoxon
485,Mean_Orange_Norm,FN,TCOPN,0.860172478,1,0.86017,ns,Wilcoxon
486,Mean_Orange_Norm,FN,TCHA,0.376821048,1,0.37682,ns,Wilcoxon
487,Mean_Orange_Norm,FN,C1HA,0.416435054,1,0.41644,ns,Wilcoxon
488,Mean_Orange_Norm,FN,LNTC,0.860172478,1,0.86017,ns,Wilcoxon
489,Mean_Orange_Norm,FN,HA,0.525398683,1,0.5254,ns,Wilcoxon
490,Mean_Orange_Norm,FN,HADN,0.733332244,1,0.73333,ns,Wilcoxon
491,Mean_Orange_Norm,FN,LNOPN,0.934490469,1,0.93449,ns,Wilcoxon
492,Mean_Orange_Norm,FN,TC,0.44283318,1,0.44283,ns,Wilcoxon
493,Mean_Orange_Norm,FN,DN,0.265669584,1,0.26567,ns,Wilcoxon
494,Mean_Orange_Norm,FN,OPN,0.513722581,1,0.51372,ns,Wilcoxon
495,Mean_Orange_Norm,OPNDN,OPNFN,0.354993943,1,0.35499,ns,Wilcoxon
496,Mean_Orange_Norm,OPNDN,LNDN,0.053048023,1,0.05305,ns,Wilcoxon
497,Mean_Orange_Norm,OPNDN,LNFN,0.594790724,1,0.59479,ns,Wilcoxon
498,Mean_Orange_Norm,OPNDN,C1G3,0.879903699,1,0.8799,ns,Wilcoxon
499,Mean_Orange_Norm,OPNDN,C4HA,0.986606436,1,0.98661,ns,Wilcoxon
500,Mean_Orange_Norm,OPNDN,G3FN,0.691053115,1,0.69105,ns,Wilcoxon
501,Mean_Orange_Norm,OPNDN,C4FN,0.194570134,1,0.19457,ns,Wilcoxon
502,Mean_Orange_Norm,OPNDN,C1OPN,0.732786477,1,0.73279,ns,Wilcoxon
503,Mean_Orange_Norm,OPNDN,DNFN,0.124732275,1,0.12473,ns,Wilcoxon
504,Mean_Orange_Norm,OPNDN,C4G3,0.030427555,1,0.03043,*,Wilcoxon
505,Mean_Orange_Norm,OPNDN,LNHA,0.666441673,1,0.66644,ns,Wilcoxon
506,Mean_Orange_Norm,OPNDN,G3,0.21439143,1,0.21439,ns,Wilcoxon
507,Mean_Orange_Norm,OPNDN,DNG3,0.463031898,1,0.46303,ns,Wilcoxon
508,Mean_Orange_Norm,OPNDN,C1LN,0.063686072,1,0.06369,ns,Wilcoxon
509,Mean_Orange_Norm,OPNDN,TCG3,0.273998395,1,0.274,ns,Wilcoxon
510,Mean_Orange_Norm,OPNDN,TCFN,0.682811849,1,0.68281,ns,Wilcoxon
511,Mean_Orange_Norm,OPNDN,C1TC,0.749708984,1,0.74971,ns,Wilcoxon
512,Mean_Orange_Norm,OPNDN,C4LN,0.034143393,1,0.03414,*,Wilcoxon
513,Mean_Orange_Norm,OPNDN,C1FN,0.674607752,1,0.67461,ns,Wilcoxon
514,Mean_Orange_Norm,OPNDN,C4TC,0.121966653,1,0.12197,ns,Wilcoxon
515,Mean_Orange_Norm,OPNDN,C4DN,0.038234867,1,0.03823,*,Wilcoxon
516,Mean_Orange_Norm,OPNDN,TCOPN,0.436103147,1,0.4361,ns,Wilcoxon
517,Mean_Orange_Norm,OPNDN,TCHA,0.366820337,1,0.36682,ns,Wilcoxon
518,Mean_Orange_Norm,OPNDN,C1HA,0.133319117,1,0.13332,ns,Wilcoxon
519,Mean_Orange_Norm,OPNDN,LNTC,0.416505575,1,0.41651,ns,Wilcoxon
520,Mean_Orange_Norm,OPNDN,HA,0.495040821,1,0.49504,ns,Wilcoxon
521,Mean_Orange_Norm,OPNDN,HADN,0.906453354,1,0.90645,ns,Wilcoxon
522,Mean_Orange_Norm,OPNDN,LNOPN,0.476831957,1,0.47683,ns,Wilcoxon
523,Mean_Orange_Norm,OPNDN,TC,0.165780945,1,0.16578,ns,Wilcoxon
524,Mean_Orange_Norm,OPNDN,DN,0.119875252,1,0.11988,ns,Wilcoxon
525,Mean_Orange_Norm,OPNDN,OPN,0.293590115,1,0.29359,ns,Wilcoxon
526,Mean_Orange_Norm,OPNFN,LNDN,0.264226587,1,0.26423,ns,Wilcoxon
527,Mean_Orange_Norm,OPNFN,LNFN,0.198489351,1,0.19849,ns,Wilcoxon
528,Mean_Orange_Norm,OPNFN,C1G3,0.278974594,1,0.27897,ns,Wilcoxon
529,Mean_Orange_Norm,OPNFN,C4HA,0.349170897,1,0.34917,ns,Wilcoxon
530,Mean_Orange_Norm,OPNFN,G3FN,0.121966653,1,0.12197,ns,Wilcoxon
531,Mean_Orange_Norm,OPNFN,C4FN,0.02549935,1,0.0255,*,Wilcoxon
532,Mean_Orange_Norm,OPNFN,C1OPN,0.610411885,1,0.61041,ns,Wilcoxon
533,Mean_Orange_Norm,OPNFN,DNFN,0.015064736,1,0.01506,*,Wilcoxon
534,Mean_Orange_Norm,OPNFN,C4G3,0.001276098,1,0.00128,**,Wilcoxon
535,Mean_Orange_Norm,OPNFN,LNHA,0.202465239,1,0.20247,ns,Wilcoxon
536,Mean_Orange_Norm,OPNFN,G3,0.054490476,1,0.05449,ns,Wilcoxon
537,Mean_Orange_Norm,OPNFN,DNG3,0.108842555,1,0.10884,ns,Wilcoxon
538,Mean_Orange_Norm,OPNFN,C1LN,0.004501243,1,0.0045,**,Wilcoxon
539,Mean_Orange_Norm,OPNFN,TCG3,0.033180291,1,0.03318,*,Wilcoxon
540,Mean_Orange_Norm,OPNFN,TCFN,0.172226912,1,0.17223,ns,Wilcoxon
541,Mean_Orange_Norm,OPNFN,C1TC,0.534188246,1,0.53419,ns,Wilcoxon
542,Mean_Orange_Norm,OPNFN,C4LN,0.002541526,1,0.00254,**,Wilcoxon
543,Mean_Orange_Norm,OPNFN,C1FN,0.194570134,1,0.19457,ns,Wilcoxon
544,Mean_Orange_Norm,OPNFN,C4TC,0.011223693,1,0.01122,*,Wilcoxon
545,Mean_Orange_Norm,OPNFN,C4DN,0.001330528,1,0.00133,**,Wilcoxon
546,Mean_Orange_Norm,OPNFN,TCOPN,0.101514173,1,0.10151,ns,Wilcoxon
547,Mean_Orange_Norm,OPNFN,TCHA,0.986606436,1,0.98661,ns,Wilcoxon
548,Mean_Orange_Norm,OPNFN,C1HA,0.012809706,1,0.01281,*,Wilcoxon
549,Mean_Orange_Norm,OPNFN,LNTC,0.088024742,1,0.08802,ns,Wilcoxon
550,Mean_Orange_Norm,OPNFN,HA,0.852683966,1,0.85268,ns,Wilcoxon
551,Mean_Orange_Norm,OPNFN,HADN,0.304761991,1,0.30476,ns,Wilcoxon
552,Mean_Orange_Norm,OPNFN,LNOPN,0.076002369,1,0.076,ns,Wilcoxon
553,Mean_Orange_Norm,OPNFN,TC,0.03825985,1,0.03826,*,Wilcoxon
554,Mean_Orange_Norm,OPNFN,DN,0.035989167,1,0.03599,*,Wilcoxon
555,Mean_Orange_Norm,OPNFN,OPN,0.088843797,1,0.08884,ns,Wilcoxon
556,Mean_Orange_Norm,LNDN,LNFN,0.005213179,1,0.00521,**,Wilcoxon
557,Mean_Orange_Norm,LNDN,C1G3,0.014124376,1,0.01412,*,Wilcoxon
558,Mean_Orange_Norm,LNDN,C4HA,0.020626521,1,0.02063,*,Wilcoxon
559,Mean_Orange_Norm,LNDN,G3FN,0.006243166,1,0.00624,**,Wilcoxon
560,Mean_Orange_Norm,LNDN,C4FN,0.000488856,0.47,0.00049,***,Wilcoxon
561,Mean_Orange_Norm,LNDN,C1OPN,0.058931309,1,0.05893,ns,Wilcoxon
562,Mean_Orange_Norm,LNDN,DNFN,0.000190517,0.19,0.00019,***,Wilcoxon
563,Mean_Orange_Norm,LNDN,C4G3,1.03659725506366e-05,0.01,1.0e-05,****,Wilcoxon
564,Mean_Orange_Norm,LNDN,LNHA,0.00670333,1,0.0067,**,Wilcoxon
565,Mean_Orange_Norm,LNDN,G3,0.007853652,1,0.00785,**,Wilcoxon
566,Mean_Orange_Norm,LNDN,DNG3,0.004025692,1,0.00403,**,Wilcoxon
567,Mean_Orange_Norm,LNDN,C1LN,2.91394360633295e-05,0.029,2.9e-05,****,Wilcoxon
568,Mean_Orange_Norm,LNDN,TCG3,0.000948375,0.91,0.00095,***,Wilcoxon
569,Mean_Orange_Norm,LNDN,TCFN,0.004670567,1,0.00467,**,Wilcoxon
570,Mean_Orange_Norm,LNDN,C1TC,0.018219466,1,0.01822,*,Wilcoxon
571,Mean_Orange_Norm,LNDN,C4LN,0.00013475,0.13,0.00013,***,Wilcoxon
572,Mean_Orange_Norm,LNDN,C1FN,0.005406148,1,0.00541,**,Wilcoxon
573,Mean_Orange_Norm,LNDN,C4TC,0.000467112,0.45,0.00047,***,Wilcoxon
574,Mean_Orange_Norm,LNDN,C4DN,6.22548606864504e-05,0.061,6.2e-05,****,Wilcoxon
575,Mean_Orange_Norm,LNDN,TCOPN,0.005406148,1,0.00541,**,Wilcoxon
576,Mean_Orange_Norm,LNDN,TCHA,0.202465239,1,0.20247,ns,Wilcoxon
577,Mean_Orange_Norm,LNDN,C1HA,9.44663694063763e-05,0.093,9.4e-05,****,Wilcoxon
578,Mean_Orange_Norm,LNDN,LNTC,0.001570009,1,0.00157,**,Wilcoxon
579,Mean_Orange_Norm,LNDN,HA,0.543457304,1,0.54346,ns,Wilcoxon
580,Mean_Orange_Norm,LNDN,HADN,0.020626521,1,0.02063,*,Wilcoxon
581,Mean_Orange_Norm,LNDN,LNOPN,0.002169837,1,0.00217,**,Wilcoxon
582,Mean_Orange_Norm,LNDN,TC,0.001697722,1,0.0017,**,Wilcoxon
583,Mean_Orange_Norm,LNDN,DN,0.002447062,1,0.00245,**,Wilcoxon
584,Mean_Orange_Norm,LNDN,OPN,0.008482303,1,0.00848,**,Wilcoxon
585,Mean_Orange_Norm,LNFN,C1G3,0.642179802,1,0.64218,ns,Wilcoxon
