"",".y.","group1","group2","p","p.adj","p.format","p.signif","method"
"56","Mean_Red_Norm","C1DN","OPNDN",0.00402569227485108,1,"0.00403","**","Wilcoxon"
"57","Mean_Red_Norm","C1DN","OPNFN",0.0145879664934009,1,"0.01459","*","Wilcoxon"
"58","Mean_Red_Norm","C1DN","LNDN",0.0427300029844377,1,"0.04273","*","Wilcoxon"
"59","Mean_Red_Norm","C1DN","LNFN",0.168695195446237,1,"0.16870","ns","Wilcoxon"
"60","Mean_Red_Norm","C1DN","C1G3",0.106355218307379,1,"0.10636","ns","Wilcoxon"
"61","Mean_Red_Norm","C1DN","C4HA",0.0489608009586377,1,"0.04896","*","Wilcoxon"
"62","Mean_Red_Norm","C1DN","G3FN",0.108842555234997,1,"0.10884","ns","Wilcoxon"
"63","Mean_Red_Norm","C1DN","C4FN",0.053048023264557,1,"0.05305","ns","Wilcoxon"
"64","Mean_Red_Norm","C1DN","C1OPN",0.0636860724489513,1,"0.06369","ns","Wilcoxon"
"65","Mean_Red_Norm","C1DN","DNFN",0.0219293789998997,1,"0.02193","*","Wilcoxon"
"66","Mean_Red_Norm","C1DN","C4G3",0.0322402320522086,1,"0.03224","*","Wilcoxon"
"67","Mean_Red_Norm","C1DN","LNHA",0.00333229723856093,1,"0.00333","**","Wilcoxon"
"68","Mean_Red_Norm","C1DN","G3",0.00378449057402095,1,"0.00378","**","Wilcoxon"
"69","Mean_Red_Norm","C1DN","DNG3",3.08022119149283e-05,0.03,"3.1e-05","****","Wilcoxon"
"70","Mean_Red_Norm","C1DN","C1LN",0.0589313085028541,1,"0.05893","ns","Wilcoxon"
"71","Mean_Red_Norm","C1DN","TCG3",0.00446395226701893,1,"0.00446","**","Wilcoxon"
"72","Mean_Red_Norm","C1DN","TCFN",0.0091671787351919,1,"0.00917","**","Wilcoxon"
"73","Mean_Red_Norm","C1DN","C1TC",0.00719331979480812,1,"0.00719","**","Wilcoxon"
"74","Mean_Red_Norm","C1DN","C4LN",0.0779088071717314,1,"0.07791","ns","Wilcoxon"
"75","Mean_Red_Norm","C1DN","C1FN",0.0341433931537881,1,"0.03414","*","Wilcoxon"
"76","Mean_Red_Norm","C1DN","C4TC",0.403730565034196,1,"0.40373","ns","Wilcoxon"
"77","Mean_Red_Norm","C1DN","C4DN",0.00433742521456812,1,"0.00434","**","Wilcoxon"
"78","Mean_Red_Norm","C1DN","TCOPN",8.97268933826837e-05,0.089,"9.0e-05","****","Wilcoxon"
"79","Mean_Red_Norm","C1DN","TCHA",0.148624037809084,1,"0.14862","ns","Wilcoxon"
"80","Mean_Red_Norm","C1DN","C1HA",0.124732275265831,1,"0.12473","ns","Wilcoxon"
"81","Mean_Red_Norm","C1DN","LNTC",1.47385105159372e-05,0.015,"1.5e-05","****","Wilcoxon"
"82","Mean_Red_Norm","C1DN","HA",0.00987121129002475,1,"0.00987","**","Wilcoxon"
"83","Mean_Red_Norm","C1DN","HADN",0.000220412377600741,0.22,"0.00022","***","Wilcoxon"
"84","Mean_Red_Norm","C1DN","LNOPN",0.116577622941978,1,"0.11658","ns","Wilcoxon"
"85","Mean_Red_Norm","C1DN","TC",0.0544904763533342,1,"0.05449","ns","Wilcoxon"
"86","Mean_Red_Norm","C1DN","DN",0.0681220892364243,1,"0.06812","ns","Wilcoxon"
"87","Mean_Red_Norm","C1DN","OPN",0.0359891674935642,1,"0.03599","*","Wilcoxon"
"88","Mean_Red_Norm","C1C4","HAFN",0.397430904935493,1,"0.39743","ns","Wilcoxon"
"89","Mean_Red_Norm","C1C4","HAG3",0.168695195446237,1,"0.16870","ns","Wilcoxon"
"90","Mean_Red_Norm","C1C4","LNG3",0.783905785703094,1,"0.78391","ns","Wilcoxon"
"91","Mean_Red_Norm","C1C4","TCDN",0.18314936243641,1,"0.18315","ns","Wilcoxon"
"92","Mean_Red_Norm","C1C4","C4OPN",0.0968480433044131,1,"0.09685","ns","Wilcoxon"
"93","Mean_Red_Norm","C1C4","C1",0.823420278524008,1,"0.82342","ns","Wilcoxon"
"94","Mean_Red_Norm","C1C4","OPNG3",0.449454594263529,1,"0.44945","ns","Wilcoxon"
"95","Mean_Red_Norm","C1C4","C4",0.715693891923365,1,"0.71569","ns","Wilcoxon"
"96","Mean_Red_Norm","C1C4","HAOPN",0.397430904935493,1,"0.39743","ns","Wilcoxon"
"97","Mean_Red_Norm","C1C4","FN",0.364136382051389,1,"0.36414","ns","Wilcoxon"
"98","Mean_Red_Norm","C1C4","OPNDN",0.278974594311265,1,"0.27897","ns","Wilcoxon"
"99","Mean_Red_Norm","C1C4","OPNFN",0.526835230206375,1,"0.52684","ns","Wilcoxon"
"100","Mean_Red_Norm","C1C4","LNDN",0.862275857672886,1,"0.86228","ns","Wilcoxon"
"101","Mean_Red_Norm","C1C4","LNFN",0.469904287681697,1,"0.46990","ns","Wilcoxon"
"102","Mean_Red_Norm","C1C4","C1G3",0.294265493106756,1,"0.29427","ns","Wilcoxon"
"103","Mean_Red_Norm","C1C4","C4HA",0.732786476675634,1,"0.73279","ns","Wilcoxon"
"104","Mean_Red_Norm","C1C4","G3FN",0.579352443925653,1,"0.57935","ns","Wilcoxon"
"105","Mean_Red_Norm","C1C4","C4FN",0.378886189129863,1,"0.37889","ns","Wilcoxon"
"106","Mean_Red_Norm","C1C4","C1OPN",0.682811848756015,1,"0.68281","ns","Wilcoxon"
"107","Mean_Red_Norm","C1C4","DNFN",0.674607752461998,1,"0.67461","ns","Wilcoxon"
"108","Mean_Red_Norm","C1C4","C4G3",0.512283856474465,1,"0.51228","ns","Wilcoxon"
"109","Mean_Red_Norm","C1C4","LNHA",0.378886189129863,1,"0.37889","ns","Wilcoxon"
"110","Mean_Red_Norm","C1C4","G3",0.158534614404342,1,"0.15853","ns","Wilcoxon"
"111","Mean_Red_Norm","C1C4","DNG3",0.0636860724489513,1,"0.06369","ns","Wilcoxon"
"112","Mean_Red_Norm","C1C4","C1LN",0.289108067954567,1,"0.28911","ns","Wilcoxon"
"113","Mean_Red_Norm","C1C4","TCG3",0.659831411832982,1,"0.65983","ns","Wilcoxon"
"114","Mean_Red_Norm","C1C4","TCFN",0.602578795183032,1,"0.60258","ns","Wilcoxon"
"115","Mean_Red_Norm","C1C4","C1TC",0.977679233917821,1,"0.97768","ns","Wilcoxon"
"116","Mean_Red_Norm","C1C4","C4LN",0.410088875620328,1,"0.41009","ns","Wilcoxon"
"117","Mean_Red_Norm","C1C4","C1FN",0.65831444318157,1,"0.65831","ns","Wilcoxon"
"118","Mean_Red_Norm","C1C4","C4TC",0.0451379653692371,1,"0.04514","*","Wilcoxon"
"119","Mean_Red_Norm","C1C4","C4DN",0.98660643613939,1,"0.98661","ns","Wilcoxon"
"120","Mean_Red_Norm","C1C4","TCOPN",0.161793195664661,1,"0.16179","ns","Wilcoxon"
"121","Mean_Red_Norm","C1C4","TCHA",0.594790723838466,1,"0.59479","ns","Wilcoxon"
"122","Mean_Red_Norm","C1C4","C1HA",0.289108067954567,1,"0.28911","ns","Wilcoxon"
"123","Mean_Red_Norm","C1C4","LNTC",0.142350402039357,1,"0.14235","ns","Wilcoxon"
"124","Mean_Red_Norm","C1C4","HA",0.304681951387248,1,"0.30468","ns","Wilcoxon"
"125","Mean_Red_Norm","C1C4","HADN",0.250018500487966,1,"0.25002","ns","Wilcoxon"
"126","Mean_Red_Norm","C1C4","LNOPN",0.497942256922236,1,"0.49794","ns","Wilcoxon"
"127","Mean_Red_Norm","C1C4","TC",0.596765262531775,1,"0.59677","ns","Wilcoxon"
"128","Mean_Red_Norm","C1C4","DN",0.487501269365729,1,"0.48750","ns","Wilcoxon"
"129","Mean_Red_Norm","C1C4","OPN",0.805179386797145,1,"0.80518","ns","Wilcoxon"
"130","Mean_Red_Norm","HAFN","HAG3",0.385008497472917,1,"0.38501","ns","Wilcoxon"
"131","Mean_Red_Norm","HAFN","LNG3",0.310101129417988,1,"0.31010","ns","Wilcoxon"
"132","Mean_Red_Norm","HAFN","TCDN",0.65831444318157,1,"0.65831","ns","Wilcoxon"
"133","Mean_Red_Norm","HAFN","C4OPN",0.0361404469571736,1,"0.03614","*","Wilcoxon"
"134","Mean_Red_Norm","HAFN","C1",0.698201912318717,1,"0.69820","ns","Wilcoxon"
"135","Mean_Red_Norm","HAFN","OPNG3",0.792522645864482,1,"0.79252","ns","Wilcoxon"
"136","Mean_Red_Norm","HAFN","C4",0.304681951387248,1,"0.30468","ns","Wilcoxon"
"137","Mean_Red_Norm","HAFN","HAOPN",0.879903698646855,1,"0.87990","ns","Wilcoxon"
"138","Mean_Red_Norm","HAFN","FN",0.487501269365729,1,"0.48750","ns","Wilcoxon"
"139","Mean_Red_Norm","HAFN","OPNDN",0.801164600933215,1,"0.80116","ns","Wilcoxon"
"140","Mean_Red_Norm","HAFN","OPNFN",0.853486711112679,1,"0.85349","ns","Wilcoxon"
"141","Mean_Red_Norm","HAFN","LNDN",0.410088875620328,1,"0.41009","ns","Wilcoxon"
"142","Mean_Red_Norm","HAFN","LNFN",0.139289851139585,1,"0.13929","ns","Wilcoxon"
"143","Mean_Red_Norm","HAFN","C1G3",0.106355218307379,1,"0.10636","ns","Wilcoxon"
"144","Mean_Red_Norm","HAFN","C4HA",0.227526720492502,1,"0.22753","ns","Wilcoxon"
"145","Mean_Red_Norm","HAFN","G3FN",0.250018500487966,1,"0.25002","ns","Wilcoxon"
"146","Mean_Red_Norm","HAFN","C4FN",0.155103871183471,1,"0.15510","ns","Wilcoxon"
"147","Mean_Red_Norm","HAFN","C1OPN",0.349170896957122,1,"0.34917","ns","Wilcoxon"
"148","Mean_Red_Norm","HAFN","DNFN",0.634173989021017,1,"0.63417","ns","Wilcoxon"
"149","Mean_Red_Norm","HAFN","C4G3",0.254694766415039,1,"0.25469","ns","Wilcoxon"
"150","Mean_Red_Norm","HAFN","LNHA",0.968754791520069,1,"0.96875","ns","Wilcoxon"
"151","Mean_Red_Norm","HAFN","G3",0.458337469330101,1,"0.45834","ns","Wilcoxon"
"152","Mean_Red_Norm","HAFN","DNG3",0.391190139810319,1,"0.39119","ns","Wilcoxon"
"153","Mean_Red_Norm","HAFN","C1LN",0.18314936243641,1,"0.18315","ns","Wilcoxon"
"154","Mean_Red_Norm","HAFN","TCG3",0.995441043932105,1,"0.99544","ns","Wilcoxon"
"155","Mean_Red_Norm","HAFN","TCFN",0.835963232532224,1,"0.83596","ns","Wilcoxon"
"156","Mean_Red_Norm","HAFN","C1TC",0.519533584680963,1,"0.51953","ns","Wilcoxon"
"157","Mean_Red_Norm","HAFN","C4LN",0.130408051257648,1,"0.13041","ns","Wilcoxon"
"158","Mean_Red_Norm","HAFN","C1FN",0.245401784452239,1,"0.24540","ns","Wilcoxon"
"159","Mean_Red_Norm","HAFN","C4TC",0.0165771796891795,1,"0.01658","*","Wilcoxon"
"160","Mean_Red_Norm","HAFN","C4DN",0.758215643555916,1,"0.75822","ns","Wilcoxon"
"161","Mean_Red_Norm","HAFN","TCOPN",0.497942256922236,1,"0.49794","ns","Wilcoxon"
"162","Mean_Red_Norm","HAFN","TCHA",0.206498096481519,1,"0.20650","ns","Wilcoxon"
"163","Mean_Red_Norm","HAFN","C1HA",0.127545921952748,1,"0.12755","ns","Wilcoxon"
"164","Mean_Red_Norm","HAFN","LNTC",0.54159206936963,1,"0.54159","ns","Wilcoxon"
"165","Mean_Red_Norm","HAFN","HA",0.805179386797145,1,"0.80518","ns","Wilcoxon"
"166","Mean_Red_Norm","HAFN","HADN",0.634173989021017,1,"0.63417","ns","Wilcoxon"
"167","Mean_Red_Norm","HAFN","LNOPN",0.119248590802994,1,"0.11925","ns","Wilcoxon"
"168","Mean_Red_Norm","HAFN","TC",0.787041131964464,1,"0.78704","ns","Wilcoxon"
"169","Mean_Red_Norm","HAFN","DN",0.823420278524008,1,"0.82342","ns","Wilcoxon"
"170","Mean_Red_Norm","HAFN","OPN",0.878664793933871,1,"0.87866","ns","Wilcoxon"
"171","Mean_Red_Norm","HAG3","LNG3",0.108842555234997,1,"0.10884","ns","Wilcoxon"
"172","Mean_Red_Norm","HAG3","TCDN",0.699330691608883,1,"0.69933","ns","Wilcoxon"
"173","Mean_Red_Norm","HAG3","C4OPN",0.00745000326700096,1,"0.00745","**","Wilcoxon"
"174","Mean_Red_Norm","HAG3","C1",0.339557665977111,1,"0.33956","ns","Wilcoxon"
"175","Mean_Red_Norm","HAG3","OPNG3",0.56410250553897,1,"0.56410","ns","Wilcoxon"
"176","Mean_Red_Norm","HAG3","C4",0.144745430386968,1,"0.14475","ns","Wilcoxon"
"177","Mean_Red_Norm","HAG3","HAOPN",0.391190139810319,1,"0.39119","ns","Wilcoxon"
"178","Mean_Red_Norm","HAG3","FN",0.934490469322327,1,"0.93449","ns","Wilcoxon"
"179","Mean_Red_Norm","HAG3","OPNDN",0.594790723838466,1,"0.59479","ns","Wilcoxon"
"180","Mean_Red_Norm","HAG3","OPNFN",0.422980386601613,1,"0.42298","ns","Wilcoxon"
"181","Mean_Red_Norm","HAG3","LNDN",0.214735872958558,1,"0.21474","ns","Wilcoxon"
"182","Mean_Red_Norm","HAG3","LNFN",0.0322402320522086,1,"0.03224","*","Wilcoxon"
"183","Mean_Red_Norm","HAG3","C1G3",0.0361404469571736,1,"0.03614","*","Wilcoxon"
"184","Mean_Red_Norm","HAG3","C4HA",0.0463836571438192,1,"0.04638","*","Wilcoxon"
"185","Mean_Red_Norm","HAG3","G3FN",0.0741336756012023,1,"0.07413","ns","Wilcoxon"
"186","Mean_Red_Norm","HAG3","C4FN",0.0427300029844377,1,"0.04273","*","Wilcoxon"
"187","Mean_Red_Norm","HAG3","C1OPN",0.0945793415152316,1,"0.09458","ns","Wilcoxon"
"188","Mean_Red_Norm","HAG3","DNFN",0.269082428960025,1,"0.26908","ns","Wilcoxon"
"189","Mean_Red_Norm","HAG3","C4G3",0.0723022246270792,1,"0.07230","ns","Wilcoxon"
"190","Mean_Red_Norm","HAG3","LNHA",0.429513014172978,1,"0.42951","ns","Wilcoxon"
"191","Mean_Red_Norm","HAG3","G3",0.934490469322327,1,"0.93449","ns","Wilcoxon"
"192","Mean_Red_Norm","HAG3","DNG3",0.897590511809598,1,"0.89759","ns","Wilcoxon"
"193","Mean_Red_Norm","HAG3","C1LN",0.0341433931537881,1,"0.03414","*","Wilcoxon"
"194","Mean_Red_Norm","HAG3","TCG3",0.413220222252401,1,"0.41322","ns","Wilcoxon"
"195","Mean_Red_Norm","HAG3","TCFN",0.366820336669132,1,"0.36682","ns","Wilcoxon"
"196","Mean_Red_Norm","HAG3","C1TC",0.148624037809084,1,"0.14862","ns","Wilcoxon"
"197","Mean_Red_Norm","HAG3","C4LN",0.0620675672421207,1,"0.06207","ns","Wilcoxon"
"198","Mean_Red_Norm","HAG3","C1FN",0.0705075145057772,1,"0.07051","ns","Wilcoxon"
"199","Mean_Red_Norm","HAG3","C4TC",0.00670333033511342,1,"0.00670","**","Wilcoxon"
"200","Mean_Red_Norm","HAG3","C4DN",0.198489351086939,1,"0.19849","ns","Wilcoxon"
"201","Mean_Red_Norm","HAG3","TCOPN",0.862275857672886,1,"0.86228","ns","Wilcoxon"
"202","Mean_Red_Norm","HAG3","TCHA",0.0968480433044131,1,"0.09685","ns","Wilcoxon"
"203","Mean_Red_Norm","HAG3","C1HA",0.0341433931537881,1,"0.03414","*","Wilcoxon"
"204","Mean_Red_Norm","HAG3","LNTC",0.862275857672886,1,"0.86228","ns","Wilcoxon"
"205","Mean_Red_Norm","HAG3","HA",0.629857967489692,1,"0.62986","ns","Wilcoxon"
"206","Mean_Red_Norm","HAG3","HADN",0.758215643555916,1,"0.75822","ns","Wilcoxon"
"207","Mean_Red_Norm","HAG3","LNOPN",0.0451379653692371,1,"0.04514","*","Wilcoxon"
"208","Mean_Red_Norm","HAG3","TC",0.517611005016383,1,"0.51761","ns","Wilcoxon"
"209","Mean_Red_Norm","HAG3","DN",0.733332244321382,1,"0.73333","ns","Wilcoxon"
"210","Mean_Red_Norm","HAG3","OPN",0.43015209533028,1,"0.43015","ns","Wilcoxon"
"211","Mean_Red_Norm","LNG3","TCDN",0.218941339778081,1,"0.21894","ns","Wilcoxon"
"212","Mean_Red_Norm","LNG3","C4OPN",0.416505575475812,1,"0.41651","ns","Wilcoxon"
